,o_orderkey,o_custkey,o_totalprice,o_orderdate,o_freedelivery
7994,26179,419,251910.59,1997-04-04,yes
7995,39264,728,174875.71,1997-04-04,no
7996,27459,709,269339.72,1997-04-05,yes
7997,32896,907,168116.32,1997-04-05,no
7998,39587,385,233804.21,1997-04-05,yes
7999,6466,119,36661.69,1997-04-06,no
8000,15237,863,38251.38,1997-04-06,no
8001,25344,241,84944.75,1997-04-06,yes
8002,32290,112,143865.1,1997-04-06,yes
8003,32963,595,71381.2,1997-04-06,no
8004,517,65,102370.99,1997-04-07,no
8005,31904,527,114887.27,1997-04-07,yes
8006,35552,926,118898.98,1997-04-07,no
8007,4002,727,110194.72,1997-04-08,no
8008,7523,1042,324754.85,1997-04-08,yes
8009,13699,403,15515.01,1997-04-08,no
8010,14786,878,55197.91,1997-04-08,no
8011,16353,164,126197.18,1997-04-08,yes
8012,20583,1000,10802.56,1997-04-08,no
8013,21765,419,74797.28,1997-04-08,no
8014,6882,125,399881.94,1997-04-09,yes
8015,5861,971,49161.68,1997-04-10,no
8016,7013,985,173304.22,1997-04-10,yes
8017,10465,55,225652.98,1997-04-10,yes
8018,27393,997,37967.86,1997-04-10,no
8019,1859,419,129992.55,1997-04-11,yes
8020,1410,785,162215.58,1997-04-12,yes
8021,11557,988,38070.48,1997-04-12,no
8022,21536,607,168129.18,1997-04-12,no
8023,23463,325,50480.1,1997-04-12,no
8024,35459,539,97782.38,1997-04-12,no
8025,37506,101,168829.87,1997-04-12,yes
8026,39424,847,34213.6,1997-04-12,no
8027,5154,55,27620.97,1997-04-13,no
8028,18150,920,196571.88,1997-04-13,no
8029,23591,16,88663.83,1997-04-13,yes
8030,29253,581,98782.64,1997-04-13,no
8031,5952,1024,155978.37,1997-04-14,no
8032,7584,659,115664.34,1997-04-14,no
8033,8036,158,225552.72,1997-04-14,yes
8034,14631,904,26061.22,1997-04-14,no
8035,21156,853,244066.35,1997-04-14,yes
8036,24837,328,221869.07,1997-04-15,yes
8037,32419,1010,136618.38,1997-04-16,yes
8038,36802,586,219109.2,1997-04-16,yes
8039,38626,28,159772.01,1997-04-16,yes
8040,1606,371,162887.02,1997-04-17,yes
8041,13508,562,2017.48,1997-04-17,no
8042,14145,5,309910.96,1997-04-17,yes
8043,22246,649,237277.29,1997-04-17,yes
8044,22471,1004,147251.42,1997-04-17,no
8045,34340,523,32039.46,1997-04-17,no
8046,19331,1021,96934.04,1997-04-18,no
8047,30501,49,23707.25,1997-04-18,no
8048,2470,394,145748.75,1997-04-19,no
8049,21955,619,104950.45,1997-04-19,no
8050,28609,688,61344.25,1997-04-19,no
8051,37477,229,23002.75,1997-04-19,no
8052,6534,679,32808.66,1997-04-20,yes
8053,7589,872,258763.66,1997-04-20,yes
8054,32097,25,263163.61,1997-04-20,yes
8055,34983,782,49406.53,1997-04-20,no
8056,38629,205,204199.66,1997-04-20,yes
8057,21603,424,73571.22,1997-04-21,no
8058,25671,905,137605.35,1997-04-21,no
8059,31683,1042,93823.0,1997-04-21,no
8060,32644,34,45216.68,1997-04-21,yes
8061,31074,457,170578.53,1997-04-22,yes
8062,33027,1040,150821.76,1997-04-22,no
8063,33314,109,290837.95,1997-04-22,yes
8064,35970,1003,216229.25,1997-04-22,yes
8065,1698,277,197938.38,1997-04-23,yes
8066,3552,241,129118.07,1997-04-23,no
8067,5859,31,246110.35,1997-04-23,yes
8068,6401,892,153698.14,1997-04-23,yes
8069,13573,628,67938.63,1997-04-23,yes
8070,15239,907,189179.83,1997-04-23,yes
8071,18019,841,150140.0,1997-04-23,yes
8072,20999,916,147469.17,1997-04-23,no
8073,28996,70,289379.73,1997-04-23,yes
8074,37766,533,216222.94,1997-04-23,yes
8075,5377,436,162638.46,1997-04-24,no
8076,31776,403,234421.4,1997-04-24,yes
8077,36007,148,54001.45,1997-04-24,no
8078,13952,400,105337.35,1997-04-25,no
8079,16896,511,153647.58,1997-04-25,no
8080,23908,935,213513.61,1997-04-25,yes
8081,25984,76,37604.72,1997-04-25,no
8082,26823,109,67863.53,1997-04-25,no
8083,33351,547,144423.33,1997-04-25,yes
8084,33668,794,36379.06,1997-04-25,no
8085,2117,154,180214.97,1997-04-26,yes
8086,4036,328,109413.0,1997-04-26,no
8087,14144,211,270918.02,1997-04-26,yes
8088,22691,98,232053.62,1997-04-26,yes
8089,33318,100,52118.69,1997-04-26,no
8090,2434,166,175553.9,1997-04-27,no
8091,10561,502,216871.83,1997-04-27,yes
8092,12195,50,87432.37,1997-04-27,no
8093,19620,520,116966.4,1997-04-27,yes
8094,25668,82,2025.94,1997-04-27,no
8095,25700,707,28435.59,1997-04-28,yes
8096,28199,890,227897.02,1997-04-28,yes
8097,803,101,42193.13,1997-04-29,no
8098,29060,427,35414.1,1997-04-29,yes
8099,15968,683,78069.0,1997-04-30,yes
8100,19330,157,162784.62,1997-04-30,no
8101,26209,710,74813.01,1997-04-30,no
8102,32801,757,123587.5,1997-04-30,yes
8103,4518,872,29446.96,1997-05-01,no
8104,29159,748,74521.56,1997-05-01,no
8105,37857,104,283348.02,1997-05-01,yes
8106,35044,1013,54748.53,1997-05-02,no
8107,37089,211,58131.96,1997-05-02,no
8108,14370,670,152388.3,1997-05-03,no
8109,17763,937,168429.46,1997-05-03,no
8110,28359,386,88853.26,1997-05-03,no
8111,29316,956,96204.46,1997-05-03,no
8112,34695,142,76863.23,1997-05-03,yes
8113,36583,970,200423.39,1997-05-03,yes
8114,1376,323,24254.54,1997-05-04,no
8115,13222,955,110993.04,1997-05-04,no
8116,19170,784,32198.88,1997-05-04,no
8117,38181,364,171779.41,1997-05-04,yes
8118,8198,70,77790.54,1997-05-05,no
8119,14721,760,183331.33,1997-05-05,yes
8120,18658,655,213958.88,1997-05-06,yes
8121,23109,448,66767.21,1997-05-06,no
8122,9443,212,157565.05,1997-05-07,no
8123,20582,1012,201808.01,1997-05-07,yes
8124,33382,1040,70404.75,1997-05-07,yes
8125,37540,820,115996.56,1997-05-07,no
8126,38663,610,91993.45,1997-05-07,no
8127,16514,706,181670.6,1997-05-08,yes
8128,21797,137,202186.11,1997-05-08,yes
8129,38471,637,216792.38,1997-05-08,yes
8130,39328,622,110874.86,1997-05-08,yes
8131,102,7,140976.85,1997-05-09,yes
8132,8962,248,47468.99,1997-05-09,no
8133,9924,559,148936.41,1997-05-09,no
8134,19169,409,238590.08,1997-05-09,yes
8135,26592,445,108240.11,1997-05-09,no
8136,35331,796,73009.69,1997-05-09,no
8137,33765,904,168572.56,1997-05-10,yes
8138,38918,832,237216.33,1997-05-10,yes
8139,26885,901,269556.77,1997-05-11,yes
8140,26950,368,185592.85,1997-05-11,no
8141,31746,793,117048.27,1997-05-11,no
8142,31813,115,108757.84,1997-05-11,yes
8143,6405,770,36591.33,1997-05-12,no
8144,28006,380,133424.27,1997-05-12,yes
8145,32646,610,78344.0,1997-05-12,yes
8146,576,208,26042.81,1997-05-13,no
8147,15077,965,256266.89,1997-05-13,yes
8148,21991,632,44551.63,1997-05-13,no
8149,26599,277,10757.38,1997-05-13,no
8150,29447,172,172690.89,1997-05-13,no
8151,30337,181,90340.44,1997-05-13,no
8152,3969,359,223776.36,1997-05-14,yes
8153,38567,160,133527.82,1997-05-14,yes
8154,4001,799,126963.73,1997-05-15,no
8155,6784,902,7363.85,1997-05-15,no
8156,35138,682,63866.88,1997-05-15,yes
8157,932,283,51454.51,1997-05-16,no
8158,5411,419,91197.73,1997-05-16,no
8159,6593,205,174918.81,1997-05-16,no
8160,10275,58,53418.93,1997-05-16,no
8161,31557,976,157522.36,1997-05-16,yes
8162,3462,931,81789.43,1997-05-17,no
8163,5063,157,136910.59,1997-05-17,yes
8164,5731,56,74936.06,1997-05-17,no
8165,33093,998,156641.85,1997-05-17,yes
8166,34054,766,167765.83,1997-05-17,yes
8167,34213,148,182575.22,1997-05-17,yes
8168,3366,355,22392.71,1997-05-18,no
8169,17984,289,209644.71,1997-05-18,yes
8170,36487,751,175483.2,1997-05-18,yes
8171,997,761,32007.86,1997-05-19,no
8172,20387,526,93900.5,1997-05-19,no
8173,21441,809,125356.57,1997-05-19,no
8174,11265,634,70221.79,1997-05-20,no
8175,24774,862,72159.02,1997-05-20,yes
8176,34625,775,130046.85,1997-05-20,no
8177,18912,809,154757.1,1997-05-21,yes
8178,19969,715,87332.89,1997-05-21,no
8179,23811,1016,136081.39,1997-05-21,no
8180,30914,1009,72563.59,1997-05-21,no
8181,8769,347,79920.96,1997-05-22,no
8182,25829,316,83167.42,1997-05-22,yes
8183,31047,892,202455.49,1997-05-22,yes
8184,35203,895,50864.26,1997-05-22,no
8185,38085,199,56830.4,1997-05-22,yes
8186,12865,890,190752.5,1997-05-23,no
8187,16163,761,136017.1,1997-05-23,no
8188,16549,247,16979.31,1997-05-23,no
8189,1670,172,108801.63,1997-05-24,yes
8190,14660,629,145401.84,1997-05-24,yes
8191,14690,655,35117.04,1997-05-24,no
8192,28167,2,34807.62,1997-05-24,no
8193,32645,58,74917.73,1997-05-24,no
8194,2501,466,119400.96,1997-05-25,no
8195,14180,205,151530.2,1997-05-25,yes
8196,15458,443,163788.11,1997-05-25,no
8197,15750,149,45491.04,1997-05-25,no
8198,24001,446,34721.79,1997-05-25,no
8199,35267,926,120973.98,1997-05-25,yes
8200,37575,538,253408.48,1997-05-25,yes
8201,38053,722,28336.0,1997-05-25,no
8202,453,310,273987.31,1997-05-26,yes
8203,2887,752,44934.19,1997-05-26,no
8204,3490,629,153894.74,1997-05-26,no
8205,9217,1042,117066.95,1997-05-26,yes
8206,27140,521,130289.58,1997-05-26,no
8207,35234,146,16825.32,1997-05-26,no
8208,5923,703,207079.56,1997-05-27,yes
8209,3270,265,212606.03,1997-05-28,yes
8210,14722,520,265076.6,1997-05-28,yes
8211,27906,169,110944.14,1997-05-28,no
8212,36515,925,285656.44,1997-05-28,yes
8213,3427,19,202675.17,1997-05-29,yes
8214,12359,980,208585.31,1997-05-29,yes
8215,31009,181,168475.19,1997-05-29,yes
8216,27040,323,101831.89,1997-05-30,no
8217,422,512,105886.9,1997-05-31,no
8218,1954,392,166931.05,1997-05-31,no
8219,13059,95,235783.81,1997-05-31,yes
8220,13415,856,274004.67,1997-05-31,yes
8221,15460,509,17312.53,1997-05-31,no
8222,23457,665,269619.97,1997-05-31,yes
8223,37666,523,199163.22,1997-05-31,yes
8224,14918,619,80496.98,1997-06-01,no
8225,32005,727,151965.41,1997-06-01,yes
8226,35394,395,48603.04,1997-06-01,no
8227,6689,530,47946.81,1997-06-02,no
8228,7648,926,13317.96,1997-06-02,no
8229,12006,661,148172.42,1997-06-02,yes
8230,3041,788,25854.35,1997-06-03,no
8231,4225,895,108540.83,1997-06-03,no
8232,12549,20,72003.98,1997-06-03,no
8233,13505,200,177418.49,1997-06-03,yes
8234,17857,487,174761.37,1997-06-03,yes
8235,20129,661,5005.37,1997-06-03,no
8236,34210,787,285396.22,1997-06-03,yes
8237,1026,499,45132.22,1997-06-04,no
8238,33153,544,151974.91,1997-06-04,no
8239,38244,521,136630.26,1997-06-04,yes
8240,7459,124,76624.1,1997-06-05,yes
8241,8102,934,236740.45,1997-06-05,yes
8242,12740,308,54139.39,1997-06-05,no
8243,18246,367,89705.16,1997-06-05,no
8244,23845,935,60223.2,1997-06-05,no
8245,30438,929,46063.6,1997-06-05,no
8246,33984,616,88662.9,1997-06-05,no
8247,34598,331,34647.52,1997-06-05,no
8248,14151,994,223626.04,1997-06-06,yes
8249,17696,385,53816.88,1997-06-06,no
8250,22435,496,105334.55,1997-06-06,yes
8251,24323,181,157135.15,1997-06-06,no
8252,26117,56,55079.06,1997-06-06,no
8253,36195,595,163672.62,1997-06-06,yes
8254,37604,413,106289.09,1997-06-06,no
8255,4865,589,218677.27,1997-06-07,yes
8256,12742,523,31285.83,1997-06-07,no
8257,29057,871,328826.99,1997-06-07,yes
8258,30148,721,207389.34,1997-06-07,yes
8259,15494,109,98272.22,1997-06-08,no
8260,17060,1019,76067.3,1997-06-08,no
8261,35236,899,29633.72,1997-06-08,no
8262,1669,13,36069.19,1997-06-09,no
8263,2468,776,201918.18,1997-06-09,yes
8264,13474,748,94058.97,1997-06-09,no
8265,13603,347,197525.35,1997-06-09,yes
8266,34464,643,62090.02,1997-06-09,no
8267,39782,985,106707.81,1997-06-09,no
8268,27714,280,96700.89,1997-06-10,no
8269,28644,335,94761.83,1997-06-10,yes
8270,30183,334,149533.79,1997-06-10,no
8271,36225,235,115858.55,1997-06-10,no
8272,38983,767,90799.88,1997-06-10,no
8273,10950,538,54635.42,1997-06-11,no
8274,13318,227,246835.07,1997-06-11,yes
8275,14531,932,185084.17,1997-06-11,yes
8276,28646,620,106425.23,1997-06-11,yes
8277,20578,154,171470.43,1997-06-12,no
8278,13639,706,141476.53,1997-06-13,no
8279,21413,475,312848.16,1997-06-13,yes
8280,25921,338,171655.32,1997-06-13,yes
8281,34885,178,37535.85,1997-06-13,yes
8282,36868,505,31918.44,1997-06-13,no
8283,1413,634,77770.51,1997-06-14,no
8284,28709,271,119789.83,1997-06-14,no
8285,32900,853,34196.43,1997-06-14,no
8286,39174,13,219517.96,1997-06-14,yes
8287,10336,952,50859.83,1997-06-15,no
8288,17318,95,241980.62,1997-06-15,yes
8289,18497,586,58369.74,1997-06-15,no
8290,21507,737,113508.89,1997-06-15,no
8291,28866,272,287626.8,1997-06-15,yes
8292,4198,1000,134279.25,1997-06-16,no
8293,39905,236,180873.57,1997-06-16,no
8294,1636,551,204428.83,1997-06-17,yes
8295,5313,91,227039.85,1997-06-17,yes
8296,11046,988,295800.1,1997-06-17,yes
8297,17089,734,140206.59,1997-06-17,no
8298,22944,797,28652.64,1997-06-17,no
8299,23715,502,42372.55,1997-06-17,no
8300,29987,289,35059.5,1997-06-17,no
8301,2337,982,58727.66,1997-06-18,no
8302,9441,233,2193.44,1997-06-18,no
8303,13504,1046,134854.84,1997-06-18,yes
8304,21218,107,25277.18,1997-06-18,no
8305,23813,568,96629.37,1997-06-18,yes
8306,36837,340,266044.56,1997-06-18,yes
8307,8420,989,1782.54,1997-06-19,no
8308,10246,862,145709.77,1997-06-19,no
8309,35332,583,24522.94,1997-06-19,no
8310,36291,1000,91146.2,1997-06-19,yes
8311,38916,1043,142927.05,1997-06-19,no
8312,1347,283,249978.62,1997-06-20,yes
8313,6946,466,50910.78,1997-06-20,no
8314,24449,364,169222.79,1997-06-20,no
8315,24838,419,231842.22,1997-06-20,yes
8316,25958,109,191333.36,1997-06-20,yes
8317,31623,197,143034.71,1997-06-20,no
8318,32643,623,56375.78,1997-06-20,no
8319,37538,181,154400.1,1997-06-20,yes
8320,3364,313,160748.29,1997-06-21,no
8321,3527,391,189219.91,1997-06-21,no
8322,17348,881,34004.58,1997-06-21,no
8323,22592,46,153087.66,1997-06-21,no
8324,24673,137,127839.79,1997-06-21,no
8325,27297,1027,41533.09,1997-06-21,no
8326,35783,244,113741.98,1997-06-21,no
8327,39108,1048,133092.37,1997-06-21,no
8328,6822,173,204177.34,1997-06-22,yes
8329,12679,781,52418.08,1997-06-22,no
8330,13796,703,220615.55,1997-06-22,yes
8331,20420,803,126462.31,1997-06-22,no
8332,9154,1,311795.61,1997-06-23,yes
8333,20289,542,133582.46,1997-06-23,yes
8334,23456,793,264356.62,1997-06-23,yes
8335,14307,340,150389.22,1997-06-24,no
8336,32133,377,141172.41,1997-06-24,yes
8337,35365,730,87955.39,1997-06-24,yes
8338,25734,367,177442.95,1997-06-25,yes
8339,32453,299,149448.73,1997-06-25,no
8340,6852,499,26073.67,1997-06-26,no
8341,26086,265,50908.35,1997-06-26,no
8342,12128,835,145871.14,1997-06-27,yes
8343,12197,404,185688.86,1997-06-27,no
8344,13763,799,133733.13,1997-06-27,yes
8345,8385,565,202394.86,1997-06-28,yes
8346,9735,236,96189.87,1997-06-28,yes
8347,15590,1028,122435.84,1997-06-28,no
8348,18499,878,74193.08,1997-06-28,no
8349,27269,692,231889.79,1997-06-29,yes
8350,6177,769,129281.73,1997-06-30,no
8351,6851,283,91755.8,1997-06-30,no
8352,15525,254,30469.41,1997-06-30,no
8353,35585,529,118340.0,1997-06-30,no
8354,39392,16,178876.66,1997-06-30,no
8355,29701,158,49898.73,1997-07-01,no
8356,24289,922,104618.22,1997-07-02,yes
8357,7557,521,16230.41,1997-07-03,no
8358,12387,448,79820.56,1997-07-03,no
8359,15783,71,62201.01,1997-07-03,yes
8360,16192,928,199468.35,1997-07-03,yes
8361,18434,689,106320.54,1997-07-03,no
8362,39493,248,127747.67,1997-07-03,no
8363,11905,241,144554.9,1997-07-04,yes
8364,15879,401,181689.99,1997-07-04,no
8365,580,415,108747.47,1997-07-05,no
8366,2081,835,213797.96,1997-07-05,yes
8367,11653,220,148536.72,1997-07-05,no
8368,20353,866,99298.74,1997-07-05,no
8369,25024,442,29583.78,1997-07-05,no
8370,35202,562,137485.09,1997-07-05,yes
8371,2950,943,243863.64,1997-07-06,yes
8372,5157,989,198450.71,1997-07-06,yes
8373,13989,1036,164375.96,1997-07-06,yes
8374,19107,40,126496.22,1997-07-06,no
8375,24355,751,205187.37,1997-07-06,yes
8376,35495,398,71259.42,1997-07-06,no
8377,38658,808,98835.55,1997-07-06,no
8378,39747,10,35737.69,1997-07-06,no
8379,1923,943,196658.16,1997-07-07,no
8380,15363,925,72826.66,1997-07-07,no
8381,28549,146,196663.81,1997-07-07,yes
8382,35205,628,158565.21,1997-07-07,no
8383,10084,997,4496.56,1997-07-08,no
8384,15331,959,190114.38,1997-07-08,no
8385,21250,1042,109443.79,1997-07-08,no
8386,31264,448,39284.22,1997-07-08,no
8387,36900,995,163998.0,1997-07-08,no
8388,6503,140,135427.04,1997-07-09,no
8389,22177,230,155147.72,1997-07-09,yes
8390,24421,835,38023.61,1997-07-09,no
8391,25763,91,28535.54,1997-07-09,no
8392,37413,565,27463.22,1997-07-09,no
8393,16581,133,60029.4,1997-07-10,no
8394,26018,562,182875.11,1997-07-10,no
8395,27074,577,119549.63,1997-07-10,yes
8396,29094,820,125688.06,1997-07-10,yes
8397,31012,224,134158.99,1997-07-10,no
8398,6308,626,27852.29,1997-07-11,yes
8399,7298,589,128051.49,1997-07-11,no
8400,21986,949,142743.12,1997-07-11,no
8401,22599,169,47906.7,1997-07-11,no
8402,31906,169,88977.42,1997-07-11,yes
8403,1668,991,183962.45,1997-07-12,no
8404,2913,296,167045.37,1997-07-12,no
8405,13412,868,124267.41,1997-07-12,yes
8406,28804,697,5705.25,1997-07-12,no
8407,35524,887,2222.11,1997-07-12,no
8408,5793,253,123402.42,1997-07-13,yes
8409,6883,202,205870.48,1997-07-13,yes
8410,13926,35,36836.89,1997-07-13,no
8411,16934,848,167042.68,1997-07-13,yes
8412,18947,877,139052.73,1997-07-13,no
8413,21411,928,127427.23,1997-07-13,no
8414,34336,677,161153.54,1997-07-13,no
8415,36580,97,157573.59,1997-07-13,no
8416,38114,325,40482.46,1997-07-13,no
8417,39009,199,108557.68,1997-07-13,no
8418,4224,482,183760.71,1997-07-14,no
8419,4450,742,143217.68,1997-07-15,no
8420,13185,563,339733.86,1997-07-15,yes
8421,17569,964,206248.56,1997-07-15,yes
8422,5187,376,50158.17,1997-07-16,no
8423,10855,427,224672.56,1997-07-16,yes
8424,36032,646,35814.63,1997-07-16,no
8425,19397,163,101654.09,1997-07-17,yes
8426,36544,617,51374.1,1997-07-17,yes
8427,9410,550,84327.53,1997-07-18,no
8428,13249,398,186786.25,1997-07-18,yes
8429,22213,22,124087.77,1997-07-18,yes
8430,28770,295,174525.23,1997-07-18,yes
8431,9153,802,178775.82,1997-07-19,no
8432,9184,809,86408.39,1997-07-19,no
8433,23527,913,13795.69,1997-07-19,no
8434,24547,574,53191.6,1997-07-19,no
8435,2242,571,25884.73,1997-07-20,no
8436,11494,1039,82370.31,1997-07-20,yes
8437,12163,61,219481.22,1997-07-20,yes
8438,18212,497,252698.72,1997-07-20,yes
8439,39366,685,159012.82,1997-07-20,no
8440,10599,136,133436.65,1997-07-21,no
8441,21700,73,267747.25,1997-07-21,yes
8442,29540,1012,224377.08,1997-07-21,yes
8443,36391,82,45148.45,1997-07-21,no
8444,38082,488,175791.81,1997-07-21,yes
8445,6567,905,43129.34,1997-07-22,no
8446,11620,247,126838.71,1997-07-22,no
8447,15973,343,93109.06,1997-07-22,no
8448,30818,40,251970.62,1997-07-22,yes
8449,36129,328,127882.0,1997-07-22,yes
8450,10049,479,127978.57,1997-07-23,no
8451,14339,839,184388.28,1997-07-23,yes
8452,23138,586,188269.62,1997-07-23,yes
8453,26497,1039,79306.14,1997-07-23,no
8454,29125,191,47437.8,1997-07-23,no
8455,9376,584,214507.21,1997-07-24,yes
8456,34118,241,27837.72,1997-07-24,no
8457,36420,950,141537.92,1997-07-24,no
8458,4165,20,14317.11,1997-07-25,no
8459,5185,1034,241128.51,1997-07-25,yes
8460,29029,595,221109.97,1997-07-25,yes
8461,37956,853,38125.6,1997-07-25,no
8462,11140,691,176688.51,1997-07-26,no
8463,17030,301,249959.33,1997-07-26,yes
8464,27495,289,229397.18,1997-07-26,yes
8465,35975,839,53095.58,1997-07-26,no
8466,16903,241,210093.47,1997-07-27,yes
8467,17063,959,162945.38,1997-07-27,yes
8468,18243,373,61870.83,1997-07-27,yes
8469,19200,31,169963.31,1997-07-27,no
8470,22275,541,122218.97,1997-07-27,no
8471,22855,544,66888.68,1997-07-27,yes
8472,24678,13,127182.94,1997-07-27,no
8473,30080,629,131685.51,1997-07-27,yes
8474,1798,361,76492.36,1997-07-28,no
8475,4964,703,253120.34,1997-07-28,yes
8476,25925,550,121614.44,1997-07-28,yes
8477,2401,1033,92755.32,1997-07-29,no
8478,10211,559,167503.36,1997-07-29,yes
8479,10560,64,199306.22,1997-07-29,no
8480,11334,172,279200.83,1997-07-29,yes
8481,30020,29,168175.62,1997-07-29,no
8482,31621,385,86890.78,1997-07-29,no
8483,5602,905,91911.63,1997-07-30,yes
8484,11170,515,112260.58,1997-07-30,no
8485,12231,715,237737.54,1997-07-30,yes
8486,23040,950,105021.08,1997-07-30,yes
8487,29924,262,157738.93,1997-07-30,no
8488,675,82,164959.31,1997-07-31,yes
8489,1093,706,97826.51,1997-07-31,yes
8490,15620,152,39087.88,1997-07-31,no
8491,26178,755,62220.19,1997-07-31,no
8492,35904,145,55463.77,1997-07-31,yes
8493,28098,974,29946.82,1997-08-01,no
8494,31814,26,92068.65,1997-08-01,no
8495,27366,49,175066.67,1997-08-02,yes
8496,39237,574,235358.75,1997-08-02,yes
8497,1478,349,25292.47,1997-08-03,no
8498,5057,448,86550.89,1997-08-03,yes
8499,5732,247,50981.84,1997-08-03,yes
8500,15555,91,70112.51,1997-08-03,no
8501,22336,1039,209100.77,1997-08-03,yes
8502,31361,697,74867.59,1997-08-03,no
8503,33221,967,7630.72,1997-08-03,no
8504,1252,1049,140976.24,1997-08-04,yes
8505,3520,875,174248.28,1997-08-04,yes
8506,16997,406,41159.55,1997-08-04,no
8507,29859,58,80148.57,1997-08-04,yes
8508,6530,44,5239.17,1997-08-05,no
8509,8548,880,90701.43,1997-08-05,no
8510,9223,212,251132.12,1997-08-05,yes
8511,16034,691,145716.65,1997-08-05,yes
8512,32768,886,172345.5,1997-08-05,no
8513,36672,829,232520.36,1997-08-05,yes
8514,3077,845,153282.34,1997-08-06,no
8515,7334,1009,89519.76,1997-08-06,no
8516,13442,166,156116.16,1997-08-06,yes
8517,36518,248,29115.66,1997-08-06,yes
8518,647,1001,62358.2,1997-08-07,no
8519,4544,782,225785.95,1997-08-07,yes
8520,4866,371,39329.09,1997-08-07,no
8521,17095,863,134949.45,1997-08-07,no
8522,19362,499,150068.56,1997-08-07,yes
8523,32322,745,109706.28,1997-08-07,no
8524,7428,793,151077.44,1997-08-08,no
8525,16325,418,8015.82,1997-08-08,no
8526,27458,446,100652.56,1997-08-08,no
8527,8193,13,232385.64,1997-08-09,yes
8528,19809,850,146886.73,1997-08-09,yes
8529,23141,32,72505.68,1997-08-09,no
8530,26946,904,33208.19,1997-08-09,no
8531,33315,1040,237764.15,1997-08-09,yes
8532,7463,193,172091.9,1997-08-10,no
8533,11266,205,9278.54,1997-08-10,no
8534,12032,632,121141.51,1997-08-10,yes
8535,28962,799,73294.01,1997-08-10,no
8536,3584,82,83395.35,1997-08-11,no
8537,7399,38,250316.37,1997-08-11,yes
8538,11079,154,79449.71,1997-08-11,yes
8539,14308,4,179067.74,1997-08-11,no
8540,19334,808,156891.81,1997-08-11,yes
8541,27014,469,130141.03,1997-08-11,no
8542,4358,166,80172.37,1997-08-12,no
8543,14626,1018,124383.28,1997-08-12,no
8544,15649,583,64313.81,1997-08-12,yes
8545,22082,181,148218.93,1997-08-12,no
8546,23969,319,164151.32,1997-08-12,yes
8547,27365,565,70099.29,1997-08-12,no
8548,28677,827,28101.82,1997-08-12,no
8549,1638,973,171762.97,1997-08-13,yes
8550,6786,632,246737.5,1997-08-13,yes
8551,5216,412,23829.12,1997-08-14,no
8552,7045,169,216241.96,1997-08-14,yes
8553,16384,428,17483.28,1997-08-14,no
8554,29793,505,208101.38,1997-08-14,yes
8555,33667,283,50323.01,1997-08-14,no
8556,34629,596,48774.26,1997-08-14,no
8557,14214,55,153918.14,1997-08-15,no
8558,32512,556,4690.98,1997-08-15,no
8559,15424,148,36228.45,1997-08-16,no
8560,37607,958,224214.1,1997-08-16,yes
8561,864,965,121296.43,1997-08-17,no
8562,10565,430,143174.94,1997-08-17,no
8563,18305,746,149535.52,1997-08-17,no
8564,19266,934,155883.33,1997-08-17,no
8565,22720,233,234920.39,1997-08-17,yes
8566,27585,892,276357.36,1997-08-17,yes
8567,6624,791,67130.94,1997-08-18,no
8568,8742,382,179753.82,1997-08-18,no
8569,13250,928,111993.65,1997-08-18,yes
8570,22049,539,19365.78,1997-08-18,yes
8571,3716,292,185152.53,1997-08-19,yes
8572,13921,34,131554.58,1997-08-19,no
8573,19585,904,87783.95,1997-08-19,no
8574,9536,797,71933.81,1997-08-20,no
8575,23846,109,94058.55,1997-08-20,no
8576,28160,799,169298.29,1997-08-20,yes
8577,32225,679,17396.56,1997-08-20,no
8578,35073,452,179860.27,1997-08-20,no
8579,37280,961,67988.81,1997-08-20,yes
8580,3107,178,151188.79,1997-08-21,no
8581,31714,539,265735.35,1997-08-21,yes
8582,34277,905,107491.58,1997-08-21,no
8583,38695,968,1947.29,1997-08-21,no
8584,39458,398,131729.8,1997-08-21,no
8585,14050,62,152726.09,1997-08-22,no
8586,19298,790,203471.76,1997-08-22,yes
8587,38724,772,17369.5,1997-08-22,no
8588,8417,757,76288.49,1997-08-23,no
8589,15520,479,259043.09,1997-08-23,yes
8590,15910,589,106484.7,1997-08-23,yes
8591,18053,394,146161.18,1997-08-23,yes
8592,24032,79,122730.95,1997-08-23,no
8593,30464,43,190429.33,1997-08-23,no
8594,1477,529,371565.32,1997-08-24,yes
8595,5345,214,149441.18,1997-08-24,yes
8596,25346,404,146796.36,1997-08-24,yes
8597,30241,148,136584.86,1997-08-24,no
8598,16354,640,129793.74,1997-08-25,no
8599,3815,727,24290.68,1997-08-26,no
8600,11395,658,48756.79,1997-08-26,no
8601,23494,922,124394.46,1997-08-26,no
8602,38016,823,198074.77,1997-08-26,yes
8603,12932,166,121202.37,1997-08-27,yes
8604,29088,154,185745.64,1997-08-27,no
8605,32833,634,154712.96,1997-08-27,yes
8606,35681,698,62508.75,1997-08-27,no
8607,5927,808,114277.5,1997-08-28,no
8608,7425,877,89991.37,1997-08-28,yes
8609,12801,988,229778.62,1997-08-28,yes
8610,13696,505,153142.4,1997-08-28,no
8611,19622,415,44960.86,1997-08-28,no
8612,25924,866,297223.5,1997-08-28,yes
8613,35969,352,123232.17,1997-08-28,yes
8614,8357,520,97041.49,1997-08-29,no
