o_orderkey,o_custkey,o_totalprice,o_orderdate,o_freedelivery
39684,628,161589.54,1997-03-31,False
4453,451,178870.53,1997-04-01,False
13026,787,149427.78,1997-04-01,False
19749,338,108825.83,1997-04-01,False
38051,820,147372.65,1997-04-01,False
7621,13,90885.34,1997-04-02,False
35556,481,311489.52,1997-04-02,False
35714,155,150895.4,1997-04-02,False
38081,890,92921.27,1997-04-02,False
18786,964,201990.57,1997-04-03,False
31300,103,44128.06,1997-04-03,False
33792,539,90389.02,1997-04-03,False
38951,46,161385.33,1997-04-03,False
39715,499,46112.32,1997-04-03,False
4421,59,328433.64,1997-04-04,False
5124,166,222148.86,1997-04-04,False
22372,538,264502.45,1997-04-04,False
23780,1039,39217.39,1997-04-04,False
26179,419,251910.59,1997-04-04,False
39264,728,174875.71,1997-04-04,False
27459,709,269339.72,1997-04-05,False
32896,907,168116.32,1997-04-05,False
39587,385,233804.21,1997-04-05,False
6466,119,36661.69,1997-04-06,False
15237,863,38251.38,1997-04-06,False
25344,241,84944.75,1997-04-06,False
32290,112,143865.1,1997-04-06,False
32963,595,71381.2,1997-04-06,False
517,65,102370.99,1997-04-07,False
31904,527,114887.27,1997-04-07,False
35552,926,118898.98,1997-04-07,False
4002,727,110194.72,1997-04-08,False
7523,1042,324754.85,1997-04-08,False
13699,403,15515.01,1997-04-08,False
14786,878,55197.91,1997-04-08,False
16353,164,126197.18,1997-04-08,False
20583,1000,10802.56,1997-04-08,False
21765,419,74797.28,1997-04-08,False
6882,125,399881.94,1997-04-09,False
5861,971,49161.68,1997-04-10,False
7013,985,173304.22,1997-04-10,False
10465,55,225652.98,1997-04-10,False
27393,997,37967.86,1997-04-10,False
1859,419,129992.55,1997-04-11,False
1410,785,162215.58,1997-04-12,False
11557,988,38070.48,1997-04-12,False
21536,607,168129.18,1997-04-12,False
23463,325,50480.1,1997-04-12,False
35459,539,97782.38,1997-04-12,False
37506,101,168829.87,1997-04-12,False
39424,847,34213.6,1997-04-12,False
5154,55,27620.97,1997-04-13,False
18150,920,196571.88,1997-04-13,False
23591,16,88663.83,1997-04-13,False
29253,581,98782.64,1997-04-13,False
5952,1024,155978.37,1997-04-14,False
7584,659,115664.34,1997-04-14,False
8036,158,225552.72,1997-04-14,False
14631,904,26061.22,1997-04-14,False
21156,853,244066.35,1997-04-14,False
24837,328,221869.07,1997-04-15,False
32419,1010,136618.38,1997-04-16,False
36802,586,219109.2,1997-04-16,False
38626,28,159772.01,1997-04-16,False
1606,371,162887.02,1997-04-17,False
13508,562,2017.48,1997-04-17,False
14145,5,309910.96,1997-04-17,False
22246,649,237277.29,1997-04-17,False
22471,1004,147251.42,1997-04-17,False
34340,523,32039.46,1997-04-17,False
19331,1021,96934.04,1997-04-18,False
30501,49,23707.25,1997-04-18,False
2470,394,145748.75,1997-04-19,False
21955,619,104950.45,1997-04-19,False
28609,688,61344.25,1997-04-19,False
37477,229,23002.75,1997-04-19,False
6534,679,32808.66,1997-04-20,False
7589,872,258763.66,1997-04-20,False
32097,25,263163.61,1997-04-20,False
34983,782,49406.53,1997-04-20,False
38629,205,204199.66,1997-04-20,False
21603,424,73571.22,1997-04-21,False
25671,905,137605.35,1997-04-21,False
31683,1042,93823,1997-04-21,False
32644,34,45216.68,1997-04-21,False
31074,457,170578.53,1997-04-22,False
33027,1040,150821.76,1997-04-22,False
33314,109,290837.95,1997-04-22,False
35970,1003,216229.25,1997-04-22,False
1698,277,197938.38,1997-04-23,False
3552,241,129118.07,1997-04-23,False
5859,31,246110.35,1997-04-23,False
6401,892,153698.14,1997-04-23,False
13573,628,67938.63,1997-04-23,False
15239,907,189179.83,1997-04-23,False
18019,841,150140,1997-04-23,False
20999,916,147469.17,1997-04-23,False
28996,70,289379.73,1997-04-23,False
37766,533,216222.94,1997-04-23,False
5377,436,162638.46,1997-04-24,False
31776,403,234421.4,1997-04-24,False
36007,148,54001.45,1997-04-24,False
13952,400,105337.35,1997-04-25,False
16896,511,153647.58,1997-04-25,False
23908,935,213513.61,1997-04-25,False
25984,76,37604.72,1997-04-25,False
26823,109,67863.53,1997-04-25,False
33351,547,144423.33,1997-04-25,False
33668,794,36379.06,1997-04-25,False
2117,154,180214.97,1997-04-26,False
4036,328,109413,1997-04-26,False
14144,211,270918.02,1997-04-26,False
22691,98,232053.62,1997-04-26,False
33318,100,52118.69,1997-04-26,False
2434,166,175553.9,1997-04-27,False
10561,502,216871.83,1997-04-27,False
12195,50,87432.37,1997-04-27,False
19620,520,116966.4,1997-04-27,False
25668,82,2025.94,1997-04-27,False
25700,707,28435.59,1997-04-28,False
28199,890,227897.02,1997-04-28,False
803,101,42193.13,1997-04-29,False
29060,427,35414.1,1997-04-29,False
15968,683,78069,1997-04-30,False
19330,157,162784.62,1997-04-30,False
26209,710,74813.01,1997-04-30,False
32801,757,123587.5,1997-04-30,False
4518,872,29446.96,1997-05-01,False
29159,748,74521.56,1997-05-01,False
37857,104,283348.02,1997-05-01,False
35044,1013,54748.53,1997-05-02,False
37089,211,58131.96,1997-05-02,False
14370,670,152388.3,1997-05-03,False
17763,937,168429.46,1997-05-03,False
28359,386,88853.26,1997-05-03,False
29316,956,96204.46,1997-05-03,False
34695,142,76863.23,1997-05-03,False
36583,970,200423.39,1997-05-03,False
1376,323,24254.54,1997-05-04,False
13222,955,110993.04,1997-05-04,False
19170,784,32198.88,1997-05-04,False
38181,364,171779.41,1997-05-04,False
8198,70,77790.54,1997-05-05,False
14721,760,183331.33,1997-05-05,False
18658,655,213958.88,1997-05-06,False
23109,448,66767.21,1997-05-06,False
9443,212,157565.05,1997-05-07,False
20582,1012,201808.01,1997-05-07,False
33382,1040,70404.75,1997-05-07,False
37540,820,115996.56,1997-05-07,False
38663,610,91993.45,1997-05-07,False
16514,706,181670.6,1997-05-08,False
21797,137,202186.11,1997-05-08,False
38471,637,216792.38,1997-05-08,False
39328,622,110874.86,1997-05-08,False
102,7,140976.85,1997-05-09,False
8962,248,47468.99,1997-05-09,False
9924,559,148936.41,1997-05-09,False
19169,409,238590.08,1997-05-09,False
26592,445,108240.11,1997-05-09,False
35331,796,73009.69,1997-05-09,False
33765,904,168572.56,1997-05-10,False
38918,832,237216.33,1997-05-10,False
26885,901,269556.77,1997-05-11,False
26950,368,185592.85,1997-05-11,False
31746,793,117048.27,1997-05-11,False
31813,115,108757.84,1997-05-11,False
6405,770,36591.33,1997-05-12,False
28006,380,133424.27,1997-05-12,False
32646,610,78344,1997-05-12,False
576,208,26042.81,1997-05-13,False
15077,965,256266.89,1997-05-13,False
21991,632,44551.63,1997-05-13,False
26599,277,10757.38,1997-05-13,False
29447,172,172690.89,1997-05-13,False
30337,181,90340.44,1997-05-13,False
3969,359,223776.36,1997-05-14,False
38567,160,133527.82,1997-05-14,False
4001,799,126963.73,1997-05-15,False
6784,902,7363.85,1997-05-15,False
35138,682,63866.88,1997-05-15,False
932,283,51454.51,1997-05-16,False
5411,419,91197.73,1997-05-16,False
6593,205,174918.81,1997-05-16,False
10275,58,53418.93,1997-05-16,False
31557,976,157522.36,1997-05-16,False
3462,931,81789.43,1997-05-17,False
5063,157,136910.59,1997-05-17,False
5731,56,74936.06,1997-05-17,False
33093,998,156641.85,1997-05-17,False
34054,766,167765.83,1997-05-17,False
34213,148,182575.22,1997-05-17,False
3366,355,22392.71,1997-05-18,False
17984,289,209644.71,1997-05-18,False
36487,751,175483.2,1997-05-18,False
997,761,32007.86,1997-05-19,False
20387,526,93900.5,1997-05-19,False
21441,809,125356.57,1997-05-19,False
11265,634,70221.79,1997-05-20,False
24774,862,72159.02,1997-05-20,False
34625,775,130046.85,1997-05-20,False
18912,809,154757.1,1997-05-21,False
19969,715,87332.89,1997-05-21,False
23811,1016,136081.39,1997-05-21,False
30914,1009,72563.59,1997-05-21,False
8769,347,79920.96,1997-05-22,False
25829,316,83167.42,1997-05-22,False
31047,892,202455.49,1997-05-22,False
35203,895,50864.26,1997-05-22,False
38085,199,56830.4,1997-05-22,False
12865,890,190752.5,1997-05-23,False
16163,761,136017.1,1997-05-23,False
16549,247,16979.31,1997-05-23,False
1670,172,108801.63,1997-05-24,False
14660,629,145401.84,1997-05-24,False
14690,655,35117.04,1997-05-24,False
28167,2,34807.62,1997-05-24,False
32645,58,74917.73,1997-05-24,False
2501,466,119400.96,1997-05-25,False
14180,205,151530.2,1997-05-25,False
15458,443,163788.11,1997-05-25,False
15750,149,45491.04,1997-05-25,False
24001,446,34721.79,1997-05-25,False
35267,926,120973.98,1997-05-25,False
37575,538,253408.48,1997-05-25,False
38053,722,28336,1997-05-25,False
453,310,273987.31,1997-05-26,False
2887,752,44934.19,1997-05-26,False
3490,629,153894.74,1997-05-26,False
9217,1042,117066.95,1997-05-26,False
27140,521,130289.58,1997-05-26,False
35234,146,16825.32,1997-05-26,False
5923,703,207079.56,1997-05-27,False
3270,265,212606.03,1997-05-28,False
14722,520,265076.6,1997-05-28,False
27906,169,110944.14,1997-05-28,False
36515,925,285656.44,1997-05-28,False
3427,19,202675.17,1997-05-29,False
12359,980,208585.31,1997-05-29,False
31009,181,168475.19,1997-05-29,False
27040,323,101831.89,1997-05-30,False
422,512,105886.9,1997-05-31,False
1954,392,166931.05,1997-05-31,False
13059,95,235783.81,1997-05-31,False
13415,856,274004.67,1997-05-31,False
15460,509,17312.53,1997-05-31,False
23457,665,269619.97,1997-05-31,False
37666,523,199163.22,1997-05-31,False
14918,619,80496.98,1997-06-01,False
32005,727,151965.41,1997-06-01,False
35394,395,48603.04,1997-06-01,False
6689,530,47946.81,1997-06-02,False
7648,926,13317.96,1997-06-02,False
12006,661,148172.42,1997-06-02,False
3041,788,25854.35,1997-06-03,False
4225,895,108540.83,1997-06-03,False
12549,20,72003.98,1997-06-03,False
13505,200,177418.49,1997-06-03,False
17857,487,174761.37,1997-06-03,False
20129,661,5005.37,1997-06-03,False
34210,787,285396.22,1997-06-03,False
1026,499,45132.22,1997-06-04,False
33153,544,151974.91,1997-06-04,False
38244,521,136630.26,1997-06-04,False
7459,124,76624.1,1997-06-05,False
8102,934,236740.45,1997-06-05,False
12740,308,54139.39,1997-06-05,False
18246,367,89705.16,1997-06-05,False
23845,935,60223.2,1997-06-05,False
30438,929,46063.6,1997-06-05,False
33984,616,88662.9,1997-06-05,False
34598,331,34647.52,1997-06-05,False
14151,994,223626.04,1997-06-06,False
17696,385,53816.88,1997-06-06,False
22435,496,105334.55,1997-06-06,False
24323,181,157135.15,1997-06-06,False
26117,56,55079.06,1997-06-06,False
36195,595,163672.62,1997-06-06,False
37604,413,106289.09,1997-06-06,False
4865,589,218677.27,1997-06-07,False
12742,523,31285.83,1997-06-07,False
29057,871,328826.99,1997-06-07,False
30148,721,207389.34,1997-06-07,False
15494,109,98272.22,1997-06-08,False
17060,1019,76067.3,1997-06-08,False
35236,899,29633.72,1997-06-08,False
1669,13,36069.19,1997-06-09,False
2468,776,201918.18,1997-06-09,False
13474,748,94058.97,1997-06-09,False
13603,347,197525.35,1997-06-09,False
34464,643,62090.02,1997-06-09,False
39782,985,106707.81,1997-06-09,False
27714,280,96700.89,1997-06-10,False
28644,335,94761.83,1997-06-10,False
30183,334,149533.79,1997-06-10,False
36225,235,115858.55,1997-06-10,False
38983,767,90799.88,1997-06-10,False
10950,538,54635.42,1997-06-11,False
13318,227,246835.07,1997-06-11,False
14531,932,185084.17,1997-06-11,False
28646,620,106425.23,1997-06-11,False
20578,154,171470.43,1997-06-12,False
13639,706,141476.53,1997-06-13,False
21413,475,312848.16,1997-06-13,False
25921,338,171655.32,1997-06-13,False
34885,178,37535.85,1997-06-13,False
36868,505,31918.44,1997-06-13,False
1413,634,77770.51,1997-06-14,False
28709,271,119789.83,1997-06-14,False
32900,853,34196.43,1997-06-14,False
39174,13,219517.96,1997-06-14,False
10336,952,50859.83,1997-06-15,False
17318,95,241980.62,1997-06-15,False
18497,586,58369.74,1997-06-15,False
21507,737,113508.89,1997-06-15,False
28866,272,287626.8,1997-06-15,False
4198,1000,134279.25,1997-06-16,False
39905,236,180873.57,1997-06-16,False
1636,551,204428.83,1997-06-17,False
5313,91,227039.85,1997-06-17,False
11046,988,295800.1,1997-06-17,False
17089,734,140206.59,1997-06-17,False
22944,797,28652.64,1997-06-17,False
23715,502,42372.55,1997-06-17,False
29987,289,35059.5,1997-06-17,False
2337,982,58727.66,1997-06-18,False
9441,233,2193.44,1997-06-18,False
13504,1046,134854.84,1997-06-18,False
21218,107,25277.18,1997-06-18,False
23813,568,96629.37,1997-06-18,False
36837,340,266044.56,1997-06-18,False
8420,989,1782.54,1997-06-19,False
10246,862,145709.77,1997-06-19,False
35332,583,24522.94,1997-06-19,False
36291,1000,91146.2,1997-06-19,False
38916,1043,142927.05,1997-06-19,False
1347,283,249978.62,1997-06-20,False
6946,466,50910.78,1997-06-20,False
24449,364,169222.79,1997-06-20,False
24838,419,231842.22,1997-06-20,False
25958,109,191333.36,1997-06-20,False
31623,197,143034.71,1997-06-20,False
32643,623,56375.78,1997-06-20,False
37538,181,154400.1,1997-06-20,False
3364,313,160748.29,1997-06-21,False
3527,391,189219.91,1997-06-21,False
17348,881,34004.58,1997-06-21,False
22592,46,153087.66,1997-06-21,False
24673,137,127839.79,1997-06-21,False
27297,1027,41533.09,1997-06-21,False
35783,244,113741.98,1997-06-21,False
39108,1048,133092.37,1997-06-21,False
6822,173,204177.34,1997-06-22,False
12679,781,52418.08,1997-06-22,False
13796,703,220615.55,1997-06-22,False
20420,803,126462.31,1997-06-22,False
9154,1,311795.61,1997-06-23,False
20289,542,133582.46,1997-06-23,False
23456,793,264356.62,1997-06-23,False
14307,340,150389.22,1997-06-24,False
32133,377,141172.41,1997-06-24,False
35365,730,87955.39,1997-06-24,False
25734,367,177442.95,1997-06-25,False
32453,299,149448.73,1997-06-25,False
6852,499,26073.67,1997-06-26,False
26086,265,50908.35,1997-06-26,False
12128,835,145871.14,1997-06-27,False
12197,404,185688.86,1997-06-27,False
13763,799,133733.13,1997-06-27,False
8385,565,202394.86,1997-06-28,False
9735,236,96189.87,1997-06-28,False
15590,1028,122435.84,1997-06-28,False
18499,878,74193.08,1997-06-28,False
27269,692,231889.79,1997-06-29,False
6177,769,129281.73,1997-06-30,False
6851,283,91755.8,1997-06-30,False
15525,254,30469.41,1997-06-30,False
35585,529,118340,1997-06-30,False
39392,16,178876.66,1997-06-30,False
29701,158,49898.73,1997-07-01,False
24289,922,104618.22,1997-07-02,False
7557,521,16230.41,1997-07-03,False
12387,448,79820.56,1997-07-03,False
15783,71,62201.01,1997-07-03,False
16192,928,199468.35,1997-07-03,False
18434,689,106320.54,1997-07-03,False
39493,248,127747.67,1997-07-03,False
11905,241,144554.9,1997-07-04,False
15879,401,181689.99,1997-07-04,False
580,415,108747.47,1997-07-05,False
2081,835,213797.96,1997-07-05,False
11653,220,148536.72,1997-07-05,False
20353,866,99298.74,1997-07-05,False
25024,442,29583.78,1997-07-05,False
35202,562,137485.09,1997-07-05,False
2950,943,243863.64,1997-07-06,False
5157,989,198450.71,1997-07-06,False
13989,1036,164375.96,1997-07-06,False
19107,40,126496.22,1997-07-06,False
24355,751,205187.37,1997-07-06,False
35495,398,71259.42,1997-07-06,False
38658,808,98835.55,1997-07-06,False
39747,10,35737.69,1997-07-06,False
1923,943,196658.16,1997-07-07,False
15363,925,72826.66,1997-07-07,False
28549,146,196663.81,1997-07-07,False
35205,628,158565.21,1997-07-07,False
10084,997,4496.56,1997-07-08,False
15331,959,190114.38,1997-07-08,False
21250,1042,109443.79,1997-07-08,False
31264,448,39284.22,1997-07-08,False
36900,995,163998,1997-07-08,False
6503,140,135427.04,1997-07-09,False
22177,230,155147.72,1997-07-09,False
24421,835,38023.61,1997-07-09,False
25763,91,28535.54,1997-07-09,False
37413,565,27463.22,1997-07-09,False
16581,133,60029.4,1997-07-10,False
26018,562,182875.11,1997-07-10,False
27074,577,119549.63,1997-07-10,False
29094,820,125688.06,1997-07-10,False
31012,224,134158.99,1997-07-10,False
6308,626,27852.29,1997-07-11,False
7298,589,128051.49,1997-07-11,False
21986,949,142743.12,1997-07-11,False
22599,169,47906.7,1997-07-11,False
31906,169,88977.42,1997-07-11,False
1668,991,183962.45,1997-07-12,False
2913,296,167045.37,1997-07-12,False
13412,868,124267.41,1997-07-12,False
28804,697,5705.25,1997-07-12,False
35524,887,2222.11,1997-07-12,False
5793,253,123402.42,1997-07-13,False
6883,202,205870.48,1997-07-13,False
13926,35,36836.89,1997-07-13,False
16934,848,167042.68,1997-07-13,False
18947,877,139052.73,1997-07-13,False
21411,928,127427.23,1997-07-13,False
34336,677,161153.54,1997-07-13,False
36580,97,157573.59,1997-07-13,False
38114,325,40482.46,1997-07-13,False
39009,199,108557.68,1997-07-13,False
4224,482,183760.71,1997-07-14,False
4450,742,143217.68,1997-07-15,False
13185,563,339733.86,1997-07-15,False
17569,964,206248.56,1997-07-15,False
5187,376,50158.17,1997-07-16,False
10855,427,224672.56,1997-07-16,False
36032,646,35814.63,1997-07-16,False
19397,163,101654.09,1997-07-17,False
36544,617,51374.1,1997-07-17,False
9410,550,84327.53,1997-07-18,False
13249,398,186786.25,1997-07-18,False
22213,22,124087.77,1997-07-18,False
28770,295,174525.23,1997-07-18,False
9153,802,178775.82,1997-07-19,False
9184,809,86408.39,1997-07-19,False
23527,913,13795.69,1997-07-19,False
24547,574,53191.6,1997-07-19,False
2242,571,25884.73,1997-07-20,False
11494,1039,82370.31,1997-07-20,False
12163,61,219481.22,1997-07-20,False
18212,497,252698.72,1997-07-20,False
39366,685,159012.82,1997-07-20,False
10599,136,133436.65,1997-07-21,False
21700,73,267747.25,1997-07-21,False
29540,1012,224377.08,1997-07-21,False
36391,82,45148.45,1997-07-21,False
38082,488,175791.81,1997-07-21,False
6567,905,43129.34,1997-07-22,False
11620,247,126838.71,1997-07-22,False
15973,343,93109.06,1997-07-22,False
30818,40,251970.62,1997-07-22,False
36129,328,127882,1997-07-22,False
10049,479,127978.57,1997-07-23,False
14339,839,184388.28,1997-07-23,False
23138,586,188269.62,1997-07-23,False
26497,1039,79306.14,1997-07-23,False
29125,191,47437.8,1997-07-23,False
9376,584,214507.21,1997-07-24,False
34118,241,27837.72,1997-07-24,False
36420,950,141537.92,1997-07-24,False
4165,20,14317.11,1997-07-25,False
5185,1034,241128.51,1997-07-25,False
29029,595,221109.97,1997-07-25,False
37956,853,38125.6,1997-07-25,False
11140,691,176688.51,1997-07-26,False
17030,301,249959.33,1997-07-26,False
27495,289,229397.18,1997-07-26,False
35975,839,53095.58,1997-07-26,False
16903,241,210093.47,1997-07-27,False
17063,959,162945.38,1997-07-27,False
18243,373,61870.83,1997-07-27,False
19200,31,169963.31,1997-07-27,False
22275,541,122218.97,1997-07-27,False
22855,544,66888.68,1997-07-27,False
24678,13,127182.94,1997-07-27,False
30080,629,131685.51,1997-07-27,False
1798,361,76492.36,1997-07-28,False
4964,703,253120.34,1997-07-28,False
25925,550,121614.44,1997-07-28,False
2401,1033,92755.32,1997-07-29,False
10211,559,167503.36,1997-07-29,False
10560,64,199306.22,1997-07-29,False
11334,172,279200.83,1997-07-29,False
30020,29,168175.62,1997-07-29,False
31621,385,86890.78,1997-07-29,False
5602,905,91911.63,1997-07-30,False
11170,515,112260.58,1997-07-30,False
12231,715,237737.54,1997-07-30,False
23040,950,105021.08,1997-07-30,False
29924,262,157738.93,1997-07-30,False
675,82,164959.31,1997-07-31,False
1093,706,97826.51,1997-07-31,False
15620,152,39087.88,1997-07-31,False
26178,755,62220.19,1997-07-31,False
35904,145,55463.77,1997-07-31,False
28098,974,29946.82,1997-08-01,False
31814,26,92068.65,1997-08-01,False
27366,49,175066.67,1997-08-02,False
39237,574,235358.75,1997-08-02,False
1478,349,25292.47,1997-08-03,False
5057,448,86550.89,1997-08-03,False
5732,247,50981.84,1997-08-03,False
15555,91,70112.51,1997-08-03,False
22336,1039,209100.77,1997-08-03,False
31361,697,74867.59,1997-08-03,False
33221,967,7630.72,1997-08-03,False
1252,1049,140976.24,1997-08-04,False
3520,875,174248.28,1997-08-04,False
16997,406,41159.55,1997-08-04,False
29859,58,80148.57,1997-08-04,False
6530,44,5239.17,1997-08-05,False
8548,880,90701.43,1997-08-05,False
9223,212,251132.12,1997-08-05,False
16034,691,145716.65,1997-08-05,False
32768,886,172345.5,1997-08-05,False
36672,829,232520.36,1997-08-05,False
3077,845,153282.34,1997-08-06,False
7334,1009,89519.76,1997-08-06,False
13442,166,156116.16,1997-08-06,False
36518,248,29115.66,1997-08-06,False
647,1001,62358.2,1997-08-07,False
4544,782,225785.95,1997-08-07,False
4866,371,39329.09,1997-08-07,False
17095,863,134949.45,1997-08-07,False
19362,499,150068.56,1997-08-07,False
32322,745,109706.28,1997-08-07,False
7428,793,151077.44,1997-08-08,False
16325,418,8015.82,1997-08-08,False
27458,446,100652.56,1997-08-08,False
8193,13,232385.64,1997-08-09,False
19809,850,146886.73,1997-08-09,False
23141,32,72505.68,1997-08-09,False
26946,904,33208.19,1997-08-09,False
33315,1040,237764.15,1997-08-09,False
7463,193,172091.9,1997-08-10,False
11266,205,9278.54,1997-08-10,False
12032,632,121141.51,1997-08-10,False
28962,799,73294.01,1997-08-10,False
3584,82,83395.35,1997-08-11,False
7399,38,250316.37,1997-08-11,False
11079,154,79449.71,1997-08-11,False
14308,4,179067.74,1997-08-11,False
19334,808,156891.81,1997-08-11,False
27014,469,130141.03,1997-08-11,False
4358,166,80172.37,1997-08-12,False
14626,1018,124383.28,1997-08-12,False
15649,583,64313.81,1997-08-12,False
22082,181,148218.93,1997-08-12,False
23969,319,164151.32,1997-08-12,False
27365,565,70099.29,1997-08-12,False
28677,827,28101.82,1997-08-12,False
1638,973,171762.97,1997-08-13,False
6786,632,246737.5,1997-08-13,False
5216,412,23829.12,1997-08-14,False
7045,169,216241.96,1997-08-14,False
16384,428,17483.28,1997-08-14,False
29793,505,208101.38,1997-08-14,False
33667,283,50323.01,1997-08-14,False
34629,596,48774.26,1997-08-14,False
14214,55,153918.14,1997-08-15,False
32512,556,4690.98,1997-08-15,False
15424,148,36228.45,1997-08-16,False
37607,958,224214.1,1997-08-16,False
864,965,121296.43,1997-08-17,False
10565,430,143174.94,1997-08-17,False
18305,746,149535.52,1997-08-17,False
19266,934,155883.33,1997-08-17,False
22720,233,234920.39,1997-08-17,False
27585,892,276357.36,1997-08-17,False
6624,791,67130.94,1997-08-18,False
8742,382,179753.82,1997-08-18,False
13250,928,111993.65,1997-08-18,False
22049,539,19365.78,1997-08-18,False
3716,292,185152.53,1997-08-19,False
13921,34,131554.58,1997-08-19,False
19585,904,87783.95,1997-08-19,False
9536,797,71933.81,1997-08-20,False
23846,109,94058.55,1997-08-20,False
28160,799,169298.29,1997-08-20,False
32225,679,17396.56,1997-08-20,False
35073,452,179860.27,1997-08-20,False
37280,961,67988.81,1997-08-20,False
3107,178,151188.79,1997-08-21,False
31714,539,265735.35,1997-08-21,False
34277,905,107491.58,1997-08-21,False
38695,968,1947.29,1997-08-21,False
39458,398,131729.8,1997-08-21,False
14050,62,152726.09,1997-08-22,False
19298,790,203471.76,1997-08-22,False
38724,772,17369.5,1997-08-22,False
8417,757,76288.49,1997-08-23,False
15520,479,259043.09,1997-08-23,False
15910,589,106484.7,1997-08-23,False
18053,394,146161.18,1997-08-23,False
24032,79,122730.95,1997-08-23,False
30464,43,190429.33,1997-08-23,False
1477,529,371565.32,1997-08-24,False
5345,214,149441.18,1997-08-24,False
25346,404,146796.36,1997-08-24,False
30241,148,136584.86,1997-08-24,False
16354,640,129793.74,1997-08-25,False
3815,727,24290.68,1997-08-26,False
11395,658,48756.79,1997-08-26,False
23494,922,124394.46,1997-08-26,False
38016,823,198074.77,1997-08-26,False
12932,166,121202.37,1997-08-27,False
29088,154,185745.64,1997-08-27,False
32833,634,154712.96,1997-08-27,False
35681,698,62508.75,1997-08-27,False
5927,808,114277.5,1997-08-28,False
7425,877,89991.37,1997-08-28,False
12801,988,229778.62,1997-08-28,False
13696,505,153142.4,1997-08-28,False
19622,415,44960.86,1997-08-28,False
25924,866,297223.5,1997-08-28,False
35969,352,123232.17,1997-08-28,False
8357,520,97041.49,1997-08-29,False
9349,989,212855.24,1997-08-29,False
11365,850,163145.87,1997-08-29,False
32194,782,184059.71,1997-08-29,False
33796,1015,197921.46,1997-08-29,False
36865,395,97546.28,1997-08-29,False
5027,1024,263182.51,1997-08-30,False
8196,676,200659.83,1997-08-30,False
21408,730,154661.52,1997-08-30,False
25125,577,160321.24,1997-08-30,False
27296,478,221047.76,1997-08-30,False
36260,259,108727.29,1997-08-30,False
14501,425,127563.39,1997-08-31,False
37509,637,76169.07,1997-08-31,False
39296,436,200316.48,1997-08-31,False
17639,163,87497.51,1997-09-01,False
22439,427,176945.02,1997-09-01,False
27685,886,69311.45,1997-09-01,False
32071,943,241512.03,1997-09-01,False
33730,830,52564.59,1997-09-01,False
39459,316,68427.26,1997-09-01,False
7911,760,108031.46,1997-09-02,False
8485,974,50304.16,1997-09-02,False
28230,808,169345.91,1997-09-02,False
35747,784,89383.27,1997-09-02,False
36066,310,233978.02,1997-09-02,False
8741,535,147897.87,1997-09-03,False
12513,295,51475.67,1997-09-03,False
13862,868,220781.5,1997-09-03,False
16293,940,149378.74,1997-09-03,False
31651,403,111234.17,1997-09-03,False
37508,736,209804.81,1997-09-03,False
8453,329,106009.18,1997-09-04,False
33063,68,123635.95,1997-09-04,False
163,616,153390.12,1997-09-05,False
37088,31,101724.81,1997-09-05,False
38247,268,31261,1997-09-05,False
5026,190,20784.1,1997-09-06,False
27874,170,146243.71,1997-09-06,False
28164,1039,172198.83,1997-09-06,False
37217,721,31146.52,1997-09-06,False
39584,535,220402.61,1997-09-06,False
2851,1012,7003.72,1997-09-07,False
11360,619,58885.5,1997-09-07,False
14179,322,358760.02,1997-09-07,False
15046,404,176090.67,1997-09-07,False
38754,187,130987.95,1997-09-07,False
9830,346,158676.99,1997-09-08,False
14019,128,190156.15,1997-09-08,False
24224,1031,97847.01,1997-09-08,False
26114,556,113537.46,1997-09-08,False
29217,638,21431.72,1997-09-08,False
32352,865,127679.44,1997-09-08,False
34914,61,246370.12,1997-09-08,False
35204,367,19075.8,1997-09-08,False
35973,151,196592.01,1997-09-08,False
8579,986,208104.36,1997-09-09,False
8897,751,237132.42,1997-09-09,False
18818,865,84779.87,1997-09-09,False
38885,220,35440.09,1997-09-09,False
3875,824,119994.52,1997-09-10,False
7041,112,88545.13,1997-09-10,False
17062,91,96191.53,1997-09-10,False
19335,511,129473.16,1997-09-11,False
20418,797,138011.37,1997-09-11,False
23492,871,213649.63,1997-09-11,False
27143,682,148735.52,1997-09-11,False
3079,691,186789.59,1997-09-12,False
14310,974,53156.57,1997-09-13,False
15490,272,66699.41,1997-09-13,False
25219,25,133469.18,1997-09-13,False
25862,130,39065.8,1997-09-13,False
28487,866,48079.16,1997-09-13,False
28612,982,176778.69,1997-09-13,False
34149,52,197482.83,1997-09-13,False
37442,1003,13999.5,1997-09-13,False
2338,976,37214.43,1997-09-15,False
11015,359,122408.05,1997-09-16,False
25893,2,127991.97,1997-09-16,False
25987,200,72503.64,1997-09-16,False
13061,575,61469.28,1997-09-17,False
16614,772,160547.73,1997-09-17,False
34240,970,143500.68,1997-09-17,False
35942,58,223092.93,1997-09-17,False
37029,529,174409.89,1997-09-17,False
8929,556,130422.71,1997-09-18,False
8838,77,79509.65,1997-09-19,False
17699,1007,237948.38,1997-09-19,False
29254,79,172135.72,1997-09-19,False
22915,388,63414.18,1997-09-20,False
30756,535,168974.61,1997-09-20,False
14885,13,262019.61,1997-09-21,False
16224,635,142886.86,1997-09-21,False
34018,793,53051.96,1997-09-21,False
9986,202,135076.02,1997-09-22,False
27812,871,131585.38,1997-09-22,False
