,o_orderkey,o_custkey,o_totalprice,o_orderdate,o_freedelivery
48243,110501,1519,15677.92,1998-05-12,no
48244,117410,4372,9669.66,1998-05-12,no
48245,117891,3386,72697.7,1998-05-12,yes
48246,147587,4213,208474.17,1998-05-12,yes
48247,148066,2671,148952.38,1998-05-12,yes
48248,156294,4684,160209.5,1998-05-12,no
48249,158630,212,242749.05,1998-05-12,yes
48250,168099,2377,205897.17,1998-05-12,yes
48251,187330,3017,49080.16,1998-05-12,no
48252,196258,3604,135781.77,1998-05-12,yes
48253,2017,3421,100959.92,1998-05-13,yes
48254,6051,1823,240181.7,1998-05-13,yes
48255,23553,2326,193532.42,1998-05-13,no
48256,28132,4123,151084.19,1998-05-13,yes
48257,36004,1549,79184.88,1998-05-13,no
48258,39429,193,56685.51,1998-05-13,no
48259,42244,2356,66340.37,1998-05-13,no
48260,42661,521,302890.54,1998-05-13,yes
48261,43335,1073,21805.95,1998-05-13,no
48262,47585,1267,326032.84,1998-05-13,yes
48263,51717,3122,44955.73,1998-05-13,no
48264,69189,2173,127524.68,1998-05-13,yes
48265,73094,827,65710.83,1998-05-13,yes
48266,87361,1144,121832.03,1998-05-13,no
48267,93217,4780,40421.61,1998-05-13,yes
48268,95044,1424,146218.44,1998-05-13,no
48269,99681,1567,166508.01,1998-05-13,no
48270,99905,118,222179.47,1998-05-13,yes
48271,106023,2143,121593.14,1998-05-13,yes
48272,110528,478,248778.75,1998-05-13,yes
48273,112128,1360,86686.89,1998-05-13,yes
48274,113831,4886,86591.03,1998-05-13,no
48275,129280,709,218832.1,1998-05-13,yes
48276,146752,877,10398.28,1998-05-13,no
48277,169697,4442,85705.64,1998-05-13,no
48278,180352,2224,278093.55,1998-05-13,yes
48279,7972,3458,192554.3,1998-05-14,no
48280,12993,4579,28334.4,1998-05-14,no
48281,29122,2092,213737.96,1998-05-14,yes
48282,30471,3179,138093.44,1998-05-14,no
48283,32262,2701,356636.61,1998-05-14,yes
48284,47234,241,153736.33,1998-05-14,no
48285,51299,1975,295283.23,1998-05-14,yes
48286,57030,1319,314255.77,1998-05-14,yes
48287,57954,1196,174861.07,1998-05-14,no
48288,69286,1825,147873.6,1998-05-14,no
48289,77953,1487,31587.87,1998-05-14,no
48290,94597,694,262686.34,1998-05-14,yes
48291,95013,3028,191780.76,1998-05-14,no
48292,102370,3935,223941.0,1998-05-14,yes
48293,106467,1669,254089.51,1998-05-14,yes
48294,114087,3190,87613.46,1998-05-14,no
48295,124230,4456,96139.48,1998-05-14,yes
48296,137568,1922,143238.14,1998-05-14,yes
48297,181763,4270,23371.92,1998-05-14,no
48298,184230,691,220600.68,1998-05-14,yes
48299,191392,706,5118.29,1998-05-14,no
48300,1061,3493,242256.42,1998-05-15,yes
48301,4196,3598,279658.01,1998-05-15,yes
48302,23523,3725,321717.19,1998-05-15,yes
48303,54273,4327,116610.9,1998-05-15,no
48304,61760,4753,321861.82,1998-05-15,yes
48305,67522,1798,233608.81,1998-05-15,yes
48306,67968,1153,212260.66,1998-05-15,yes
48307,76646,584,321985.3,1998-05-15,yes
48308,79201,4807,300733.17,1998-05-15,yes
48309,94853,4519,301244.19,1998-05-15,yes
48310,126914,3925,50088.55,1998-05-15,yes
48311,129573,3278,105514.16,1998-05-15,no
48312,136738,1220,119781.59,1998-05-15,yes
48313,141030,4280,241421.2,1998-05-15,yes
48314,141504,2023,138003.66,1998-05-15,no
48315,142213,1892,19059.13,1998-05-15,no
48316,147136,2302,173820.7,1998-05-15,no
48317,163300,2860,179236.74,1998-05-15,no
48318,172068,728,186713.24,1998-05-15,no
48319,173793,3227,88722.18,1998-05-15,no
48320,175239,2660,84688.64,1998-05-15,no
48321,187621,1484,95330.86,1998-05-15,no
48322,7424,3352,8136.79,1998-05-16,no
48323,18979,1397,266850.24,1998-05-16,yes
48324,20421,3910,124768.86,1998-05-16,no
48325,22146,3872,186949.82,1998-05-16,yes
48326,29601,841,281818.16,1998-05-16,yes
48327,49415,1015,199226.24,1998-05-16,yes
48328,56231,2746,90810.46,1998-05-16,no
48329,77538,1114,183288.66,1998-05-16,no
48330,87845,478,200338.09,1998-05-16,yes
48331,91463,3142,57464.89,1998-05-16,no
48332,92001,4354,167672.8,1998-05-16,yes
48333,96930,4322,261099.75,1998-05-16,yes
48334,109634,4031,61421.34,1998-05-16,no
48335,114887,250,196733.81,1998-05-16,yes
48336,124865,4472,32866.05,1998-05-16,no
48337,132453,4337,59756.82,1998-05-16,no
48338,137702,1730,159661.99,1998-05-16,yes
48339,159107,4243,260977.2,1998-05-16,yes
48340,165798,3256,49073.87,1998-05-16,no
48341,168260,1265,167481.71,1998-05-16,yes
48342,177446,2746,136037.88,1998-05-16,yes
48343,185574,1882,224848.2,1998-05-16,yes
48344,188260,2924,79782.25,1998-05-16,no
48345,8262,2479,145083.15,1998-05-17,no
48346,11139,3001,109487.52,1998-05-17,no
48347,32742,1385,100519.45,1998-05-17,yes
48348,40449,4792,77590.09,1998-05-17,no
48349,47745,4492,49865.92,1998-05-17,no
48350,51105,2054,68429.2,1998-05-17,no
48351,55586,541,203731.85,1998-05-17,yes
48352,74629,3643,52175.59,1998-05-17,yes
48353,76773,4069,254444.69,1998-05-17,yes
48354,84775,34,34001.61,1998-05-17,no
48355,86855,4348,159658.2,1998-05-17,yes
48356,115330,2414,165414.08,1998-05-17,no
48357,119329,559,226919.34,1998-05-17,yes
48358,138304,997,154324.7,1998-05-17,no
48359,147200,1724,192643.95,1998-05-17,yes
48360,150368,1160,234199.82,1998-05-17,yes
48361,150818,4516,36381.86,1998-05-17,yes
48362,168352,1888,183109.77,1998-05-17,yes
48363,173030,1706,113076.35,1998-05-17,no
48364,173538,557,212634.83,1998-05-17,yes
48365,176838,2749,109357.94,1998-05-17,no
48366,184195,4583,82624.27,1998-05-17,no
48367,190854,2431,134477.04,1998-05-17,no
48368,5956,704,198491.03,1998-05-18,no
48369,12577,2092,166193.57,1998-05-18,no
48370,13701,4315,185200.32,1998-05-18,no
48371,16129,7,61597.0,1998-05-18,yes
48372,18694,962,80811.45,1998-05-18,no
48373,21060,1924,124649.31,1998-05-18,no
48374,24134,4025,95203.79,1998-05-18,no
48375,25989,1057,291133.43,1998-05-18,yes
48376,31491,1885,68251.74,1998-05-18,no
48377,50788,3443,197035.44,1998-05-18,yes
48378,52384,4477,141733.42,1998-05-18,yes
48379,55523,742,61391.41,1998-05-18,no
48380,74918,1639,227722.52,1998-05-18,yes
48381,100550,1906,53675.15,1998-05-18,no
48382,106912,2795,117062.41,1998-05-18,no
48383,124322,2086,44295.33,1998-05-18,no
48384,152228,2737,174354.72,1998-05-18,yes
48385,7010,4481,34301.07,1998-05-19,no
48386,19427,2900,96875.47,1998-05-19,no
48387,45024,3299,215750.64,1998-05-19,yes
48388,60897,5062,145865.99,1998-05-19,no
48389,62403,3673,187038.96,1998-05-19,yes
48390,70405,2399,194446.56,1998-05-19,no
48391,100644,904,210245.32,1998-05-19,yes
48392,108705,3332,100951.44,1998-05-19,no
48393,124164,1561,100238.5,1998-05-19,no
48394,129927,4225,9555.52,1998-05-19,no
48395,131653,3701,6718.93,1998-05-19,no
48396,135015,1534,46856.65,1998-05-19,no
48397,136226,2194,86291.86,1998-05-19,no
48398,144545,3490,292781.08,1998-05-19,yes
48399,156327,1444,368411.73,1998-05-19,yes
48400,165730,2818,192658.24,1998-05-19,yes
48401,168549,4498,203703.97,1998-05-19,yes
48402,170503,2122,212684.12,1998-05-19,yes
48403,188129,961,120556.19,1998-05-19,yes
48404,195011,2362,336990.38,1998-05-19,yes
48405,198407,4546,132245.55,1998-05-19,no
48406,45953,4643,44703.32,1998-05-20,no
48407,52741,3283,201056.8,1998-05-20,yes
48408,62018,356,324892.05,1998-05-20,yes
48409,66881,5044,386866.17,1998-05-20,yes
48410,77379,166,189031.34,1998-05-20,yes
48411,86854,842,255715.56,1998-05-20,yes
48412,88674,2011,72072.66,1998-05-20,yes
48413,96899,2218,90174.59,1998-05-20,no
48414,97441,3392,101600.01,1998-05-20,no
48415,108775,4403,94286.46,1998-05-20,no
48416,111303,3391,29372.52,1998-05-20,no
48417,111328,4513,137156.84,1998-05-20,no
48418,114593,4312,236034.03,1998-05-20,yes
48419,126469,3025,51221.11,1998-05-20,no
48420,143779,3479,137257.3,1998-05-20,no
48421,148869,1829,139862.89,1998-05-20,no
48422,167174,3199,136515.37,1998-05-20,no
48423,186661,4826,305982.67,1998-05-20,yes
48424,191398,1378,103424.8,1998-05-20,no
48425,4448,2327,166876.39,1998-05-21,yes
48426,5091,5021,74934.5,1998-05-21,yes
48427,10723,3536,57869.46,1998-05-21,no
48428,36162,1756,97597.2,1998-05-21,no
48429,51973,2302,124886.6,1998-05-21,yes
48430,66021,475,177566.0,1998-05-21,no
48431,72069,508,143761.48,1998-05-21,no
48432,74977,4576,109549.22,1998-05-21,yes
48433,109381,3175,102788.73,1998-05-21,no
48434,111680,2818,160515.18,1998-05-21,no
48435,134945,1877,138675.19,1998-05-21,no
48436,135684,353,68556.18,1998-05-21,no
48437,139778,3200,270550.61,1998-05-21,yes
48438,142148,410,254933.19,1998-05-21,yes
48439,152071,3730,157300.28,1998-05-21,no
48440,157443,320,124224.61,1998-05-21,no
48441,173831,524,67603.82,1998-05-21,yes
48442,183331,4171,128876.97,1998-05-21,no
48443,185792,3410,186953.57,1998-05-21,yes
48444,186503,3646,102299.55,1998-05-21,no
48445,190628,701,69295.91,1998-05-21,no
48446,194564,4805,75853.69,1998-05-21,no
48447,196674,2782,19112.46,1998-05-21,no
48448,21347,3016,213273.73,1998-05-22,yes
48449,22788,2546,79598.59,1998-05-22,yes
48450,23526,1343,91361.33,1998-05-22,no
48451,50561,4363,80805.96,1998-05-22,no
48452,56164,913,120787.18,1998-05-22,no
48453,70243,1753,103889.79,1998-05-22,yes
48454,70369,338,133671.51,1998-05-22,yes
48455,82433,3715,79338.35,1998-05-22,no
48456,83655,1552,225977.6,1998-05-22,yes
48457,94721,1354,251792.26,1998-05-22,yes
48458,105923,1087,29283.38,1998-05-22,no
48459,110370,2053,65086.01,1998-05-22,yes
48460,123008,4214,303200.94,1998-05-22,yes
48461,143654,1633,133791.61,1998-05-22,yes
48462,154818,4612,154063.96,1998-05-22,yes
48463,154882,4082,29285.33,1998-05-22,no
48464,158050,2311,39268.57,1998-05-22,yes
48465,179553,2692,160011.71,1998-05-22,no
48466,191395,715,128164.96,1998-05-22,yes
48467,194597,3959,123880.39,1998-05-22,yes
48468,770,1085,81181.18,1998-05-23,no
48469,2115,3541,185442.35,1998-05-23,no
48470,12070,2536,279466.66,1998-05-23,yes
48471,16675,2243,192088.29,1998-05-23,yes
48472,44421,3097,122006.56,1998-05-23,no
48473,64004,1240,43871.25,1998-05-23,no
48474,65504,1691,80036.17,1998-05-23,no
48475,73381,4193,256320.81,1998-05-23,yes
48476,75431,3443,297082.32,1998-05-23,yes
48477,77383,3554,153555.23,1998-05-23,no
48478,77604,4988,55372.57,1998-05-23,no
48479,82724,2170,61362.31,1998-05-23,no
48480,87591,2551,31197.88,1998-05-23,yes
48481,118055,3310,82765.02,1998-05-23,yes
48482,121894,2284,113004.02,1998-05-23,no
48483,129508,2456,75624.98,1998-05-23,no
48484,134695,2443,37628.85,1998-05-23,no
48485,164164,2398,95103.39,1998-05-23,no
48486,169315,1187,177835.04,1998-05-23,no
48487,176642,790,121288.35,1998-05-23,no
48488,11970,3181,239837.66,1998-05-24,yes
48489,12003,4097,17640.11,1998-05-24,no
48490,15143,346,203557.46,1998-05-24,yes
48491,18086,4582,209360.2,1998-05-24,yes
48492,18885,4205,283944.97,1998-05-24,yes
48493,22593,328,138815.99,1998-05-24,yes
48494,30435,857,112129.9,1998-05-24,no
48495,37345,1255,55220.87,1998-05-24,yes
48496,52165,856,274601.95,1998-05-24,yes
48497,76002,3952,142445.13,1998-05-24,no
48498,80514,4085,48026.62,1998-05-24,no
48499,83109,3703,236125.49,1998-05-24,yes
48500,111174,473,278534.86,1998-05-24,yes
48501,113444,2005,142718.56,1998-05-24,yes
48502,115393,2950,129550.97,1998-05-24,no
48503,119872,3601,315060.31,1998-05-24,yes
48504,127106,2287,167654.81,1998-05-24,no
48505,133411,2641,109393.5,1998-05-24,no
48506,155621,158,130646.13,1998-05-24,yes
48507,172036,511,103669.99,1998-05-24,no
48508,172802,3422,82380.69,1998-05-24,yes
48509,176132,1847,235979.85,1998-05-24,yes
48510,451,3358,133149.49,1998-05-25,no
48511,1379,2182,142834.73,1998-05-25,no
48512,1381,4297,91981.59,1998-05-25,no
48513,5030,3590,111533.2,1998-05-25,yes
48514,7781,4246,19228.34,1998-05-25,no
48515,42593,2041,130241.9,1998-05-25,no
48516,56928,3841,191574.05,1998-05-25,yes
48517,58211,2923,184577.85,1998-05-25,no
48518,60228,3145,167250.01,1998-05-25,no
48519,67076,3334,306436.14,1998-05-25,yes
48520,77955,1634,34256.9,1998-05-25,no
48521,83680,1064,115592.67,1998-05-25,no
48522,90726,3622,235579.78,1998-05-25,yes
48523,95783,2188,201866.09,1998-05-25,yes
48524,97478,1982,262674.35,1998-05-25,yes
48525,99105,2044,105723.62,1998-05-25,no
48526,105344,2771,33646.92,1998-05-25,no
48527,113830,3398,14261.99,1998-05-25,no
48528,121473,860,73645.34,1998-05-25,no
48529,145734,2612,86931.7,1998-05-25,no
48530,159906,2392,119777.98,1998-05-25,yes
48531,163845,1948,248603.8,1998-05-25,yes
48532,166945,4999,121373.5,1998-05-25,no
48533,169125,1729,155902.17,1998-05-25,no
48534,174980,2308,134666.76,1998-05-25,no
48535,192963,4849,196700.64,1998-05-25,no
48536,16900,3755,119319.33,1998-05-26,yes
48537,17575,3374,10508.12,1998-05-26,no
48538,24836,1312,200768.3,1998-05-26,yes
48539,27749,4984,258921.24,1998-05-26,yes
48540,28676,2854,144244.91,1998-05-26,no
48541,31969,3890,112112.18,1998-05-26,no
48542,31971,4601,89650.7,1998-05-26,no
48543,50791,4237,60341.93,1998-05-26,no
48544,61795,2737,76508.03,1998-05-26,no
48545,70433,4435,168858.38,1998-05-26,yes
48546,78567,2752,129042.25,1998-05-26,no
48547,80546,3646,88403.09,1998-05-26,no
48548,84388,1891,140565.05,1998-05-26,yes
48549,99463,4220,119209.01,1998-05-26,no
48550,124512,4045,257154.26,1998-05-26,yes
48551,163170,2359,70325.25,1998-05-26,no
48552,185060,4924,74187.53,1998-05-26,no
48553,198529,2974,109593.36,1998-05-26,yes
48554,9094,4861,58978.67,1998-05-27,yes
48555,20705,535,162643.66,1998-05-27,yes
48556,21446,1778,79628.54,1998-05-27,no
48557,29796,3973,169751.4,1998-05-27,no
48558,36579,295,241401.63,1998-05-27,yes
48559,40995,2098,47258.57,1998-05-27,no
48560,52962,3683,121052.38,1998-05-27,no
48561,57828,4502,238749.82,1998-05-27,yes
48562,65351,3569,199897.98,1998-05-27,yes
48563,65829,2233,121736.16,1998-05-27,yes
48564,75554,5089,92326.26,1998-05-27,no
48565,76807,1786,249102.82,1998-05-27,yes
48566,86214,1753,179940.12,1998-05-27,no
48567,97351,40,73495.89,1998-05-27,no
48568,104163,1501,242543.68,1998-05-27,yes
48569,108513,55,331602.67,1998-05-27,yes
48570,119905,1177,156302.6,1998-05-27,yes
48571,127296,2000,201683.85,1998-05-27,yes
48572,167584,1933,122845.3,1998-05-27,no
48573,180225,793,141738.99,1998-05-27,no
48574,181060,4304,185792.72,1998-05-27,no
48575,182594,256,245885.36,1998-05-27,yes
48576,187651,1763,157146.66,1998-05-27,yes
48577,5507,58,194975.78,1998-05-28,no
48578,27842,1021,117650.5,1998-05-28,no
48579,42533,1988,131569.53,1998-05-28,no
48580,55238,1660,277558.6,1998-05-28,yes
48581,57792,2539,209926.56,1998-05-28,yes
48582,62816,2537,85598.17,1998-05-28,no
48583,73031,1604,235457.03,1998-05-28,yes
48584,91360,1334,57094.19,1998-05-28,no
48585,104096,3541,169842.09,1998-05-28,yes
48586,125920,2297,191356.92,1998-05-28,yes
48587,136231,367,32633.89,1998-05-28,yes
48588,171334,73,114781.74,1998-05-28,yes
48589,189986,4849,122187.45,1998-05-28,yes
48590,195718,3835,212718.01,1998-05-28,yes
48591,199527,4687,128760.98,1998-05-28,no
48592,14080,2689,59272.22,1998-05-29,no
48593,31968,1262,102055.42,1998-05-29,no
48594,32353,1123,238539.59,1998-05-29,yes
48595,39522,998,48673.69,1998-05-29,no
48596,43811,4048,171547.92,1998-05-29,no
48597,44770,3188,159925.31,1998-05-29,no
48598,54208,4231,115896.96,1998-05-29,no
48599,58852,2830,51364.74,1998-05-29,no
48600,69763,1333,33073.69,1998-05-29,no
48601,84099,1663,154811.91,1998-05-29,yes
48602,84196,2011,95400.92,1998-05-29,no
48603,108230,2071,139701.65,1998-05-29,no
48604,108640,1723,172036.73,1998-05-29,yes
48605,121223,5060,257572.45,1998-05-29,yes
48606,121476,3889,154373.19,1998-05-29,no
48607,128774,3967,161329.26,1998-05-29,yes
48608,139622,3620,118038.47,1998-05-29,yes
48609,171623,1514,65372.7,1998-05-29,no
48610,172229,4510,107792.47,1998-05-29,no
48611,199908,2083,114759.43,1998-05-29,no
48612,9125,514,188854.62,1998-05-30,yes
48613,11940,2321,178135.31,1998-05-30,no
48614,16066,4559,82306.22,1998-05-30,no
48615,16707,377,56564.57,1998-05-30,no
48616,28514,3937,251231.59,1998-05-30,yes
48617,40099,4762,95779.81,1998-05-30,yes
48618,52289,625,281216.57,1998-05-30,yes
48619,68901,1924,246148.59,1998-05-30,yes
48620,69159,3451,13967.02,1998-05-30,no
48621,73508,3307,212753.72,1998-05-30,yes
48622,77476,353,84599.47,1998-05-30,no
48623,96996,4195,188563.63,1998-05-30,no
48624,127427,2437,249985.98,1998-05-30,yes
48625,152485,1082,144626.46,1998-05-30,no
48626,155844,2479,187742.76,1998-05-30,yes
48627,173346,4907,203812.37,1998-05-30,yes
48628,739,11,220321.13,1998-05-31,yes
48629,5633,2630,281419.98,1998-05-31,yes
48630,12167,304,67663.31,1998-05-31,yes
48631,21895,1576,140580.02,1998-05-31,no
48632,24164,247,216517.59,1998-05-31,yes
48633,29348,2815,180743.66,1998-05-31,no
48634,40834,3205,236890.29,1998-05-31,yes
48635,46978,244,90603.28,1998-05-31,no
48636,53792,2152,105835.47,1998-05-31,no
48637,60806,4093,217347.38,1998-05-31,yes
48638,86080,4424,258223.06,1998-05-31,yes
48639,89764,4376,216272.89,1998-05-31,yes
48640,90599,2404,93100.22,1998-05-31,no
48641,105731,2875,268584.99,1998-05-31,yes
48642,106115,274,275111.14,1998-05-31,yes
48643,108645,3286,93267.01,1998-05-31,yes
48644,118051,4549,96355.82,1998-05-31,no
48645,134177,3583,37515.81,1998-05-31,no
48646,152674,2011,10881.49,1998-05-31,no
48647,156419,3131,36679.63,1998-05-31,no
48648,156711,4625,202692.46,1998-05-31,yes
48649,168288,979,272006.64,1998-05-31,yes
48650,169088,4871,293457.46,1998-05-31,yes
48651,172484,3343,185721.85,1998-05-31,yes
48652,181158,3127,78926.61,1998-05-31,yes
48653,195074,4573,57163.51,1998-05-31,no
48654,197093,2219,68566.09,1998-05-31,no
48655,199491,3991,139120.72,1998-05-31,yes
48656,22662,4783,196238.5,1998-06-01,yes
48657,26725,5014,43047.34,1998-06-01,no
48658,57956,3187,180498.63,1998-06-01,no
48659,62949,2776,178639.29,1998-06-01,no
48660,69411,4064,209254.56,1998-06-01,yes
48661,70115,581,145425.73,1998-06-01,no
48662,78535,3277,245986.39,1998-06-01,yes
48663,81219,4016,206451.24,1998-06-01,yes
48664,83009,3521,189757.5,1998-06-01,no
48665,103201,338,49490.9,1998-06-01,no
48666,120064,1355,282648.99,1998-06-01,yes
48667,129154,2140,241523.95,1998-06-01,yes
48668,132707,3389,160230.77,1998-06-01,yes
48669,143652,317,235204.19,1998-06-01,yes
48670,146788,5056,205779.63,1998-06-01,yes
48671,148416,2887,169548.04,1998-06-01,yes
48672,153444,3451,151903.22,1998-06-01,yes
48673,166848,1372,29646.75,1998-06-01,no
48674,167170,3233,121970.7,1998-06-01,no
48675,168102,923,186770.06,1998-06-01,no
48676,168388,1963,70055.24,1998-06-01,no
48677,175238,2932,100096.73,1998-06-01,no
48678,176290,4063,160221.81,1998-06-01,yes
48679,177060,1138,236746.45,1998-06-01,yes
48680,180325,607,208093.51,1998-06-01,yes
48681,184359,815,53194.78,1998-06-01,no
48682,187654,2110,106202.71,1998-06-01,no
48683,198628,3407,19642.62,1998-06-01,no
48684,6723,1160,273809.46,1998-06-02,yes
48685,10882,4969,74573.85,1998-06-02,no
48686,26727,3209,215592.18,1998-06-02,yes
48687,31332,4219,39493.7,1998-06-02,no
48688,32256,679,80191.84,1998-06-02,yes
48689,32773,3661,288096.8,1998-06-02,yes
48690,36070,4603,229500.43,1998-06-02,yes
48691,49728,1933,19057.0,1998-06-02,no
48692,59011,62,86921.64,1998-06-02,yes
48693,60774,3997,73690.94,1998-06-02,no
48694,64164,1021,82100.95,1998-06-02,no
48695,68578,655,117730.36,1998-06-02,yes
48696,100800,3323,144929.48,1998-06-02,yes
48697,103552,1853,21118.34,1998-06-02,no
48698,114050,2176,28167.72,1998-06-02,no
48699,153219,1687,95943.23,1998-06-02,yes
48700,158598,2755,10113.61,1998-06-02,no
48701,162885,4384,79324.4,1998-06-02,yes
48702,189346,1693,172270.53,1998-06-02,no
48703,198819,4267,228234.91,1998-06-02,yes
48704,3717,902,222463.4,1998-06-03,yes
48705,6240,4085,171108.65,1998-06-03,yes
48706,14278,1900,288548.64,1998-06-03,yes
48707,16644,2746,101564.63,1998-06-03,no
48708,49669,4682,181175.89,1998-06-03,no
48709,54112,1496,178440.09,1998-06-03,yes
48710,61285,4862,144849.11,1998-06-03,no
48711,83495,2480,169101.63,1998-06-03,no
48712,96293,2716,143336.27,1998-06-03,no
48713,111041,5015,177488.96,1998-06-03,yes
48714,118816,1789,218260.39,1998-06-03,yes
48715,121442,5083,322712.53,1998-06-03,yes
48716,129025,2320,142466.87,1998-06-03,yes
48717,130438,4846,185237.65,1998-06-03,no
48718,153442,4709,312210.19,1998-06-03,yes
48719,185925,1342,125969.02,1998-06-03,no
48720,193025,2122,225843.92,1998-06-03,yes
48721,10977,2569,132795.47,1998-06-04,no
48722,13571,4186,131912.01,1998-06-04,no
48723,25956,4087,165004.4,1998-06-04,no
48724,27075,3443,94597.3,1998-06-04,no
48725,64900,1133,199310.92,1998-06-04,no
48726,69794,4084,223549.52,1998-06-04,yes
48727,78817,122,124613.85,1998-06-04,no
48728,80898,5062,141034.97,1998-06-04,yes
48729,115591,1099,137917.01,1998-06-04,no
48730,137187,1840,231187.6,1998-06-04,yes
48731,151234,1504,63298.52,1998-06-04,yes
48732,155719,631,210154.42,1998-06-04,yes
48733,162499,3932,243498.99,1998-06-04,yes
48734,163079,1834,132576.92,1998-06-04,no
48735,168390,4289,162833.45,1998-06-04,no
48736,168928,1250,111156.59,1998-06-04,no
48737,177509,235,65592.64,1998-06-04,no
48738,184743,886,51701.87,1998-06-04,no
48739,199521,55,124653.75,1998-06-04,no
48740,199552,4771,38021.06,1998-06-04,no
48741,20839,4738,106682.54,1998-06-05,yes
48742,26017,730,127271.16,1998-06-05,yes
48743,41761,2207,73779.61,1998-06-05,no
48744,50467,4225,163839.83,1998-06-05,yes
48745,56994,1796,119611.39,1998-06-05,no
48746,64324,2138,291406.62,1998-06-05,yes
48747,72801,4169,131371.66,1998-06-05,no
48748,88004,3700,268643.74,1998-06-05,yes
48749,88739,4270,21986.2,1998-06-05,no
48750,107905,2113,157476.6,1998-06-05,yes
48751,113632,2840,108844.6,1998-06-05,yes
48752,125792,1180,113832.55,1998-06-05,yes
48753,133286,3185,175125.52,1998-06-05,no
48754,150211,3682,180982.76,1998-06-05,no
48755,172737,490,200158.95,1998-06-05,yes
48756,198759,3340,38664.54,1998-06-05,no
48757,10757,436,75775.39,1998-06-06,no
48758,17154,2281,45050.4,1998-06-06,no
48759,35622,4954,57954.35,1998-06-06,no
48760,46439,4318,21429.27,1998-06-06,no
48761,53858,3745,37080.07,1998-06-06,no
48762,55811,2870,69995.92,1998-06-06,no
48763,61732,3185,62817.23,1998-06-06,yes
48764,105984,4282,158628.97,1998-06-06,no
48765,110439,2542,49929.12,1998-06-06,no
48766,111296,3164,167722.45,1998-06-06,yes
48767,135522,3544,37372.6,1998-06-06,no
48768,137637,4892,193284.84,1998-06-06,yes
48769,157511,289,295444.47,1998-06-06,yes
48770,161378,3106,197001.94,1998-06-06,yes
48771,167365,2410,99883.87,1998-06-06,yes
48772,172929,577,218007.04,1998-06-06,yes
48773,176039,2318,1426.62,1998-06-06,no
48774,176646,3205,116437.02,1998-06-06,no
48775,179200,3367,276183.98,1998-06-06,yes
48776,180675,235,182070.38,1998-06-06,yes
48777,189446,451,85077.05,1998-06-06,no
48778,194787,4441,240129.52,1998-06-06,yes
48779,197153,4568,36883.6,1998-06-06,no
48780,11554,1168,283074.85,1998-06-07,yes
48781,16421,1888,39207.63,1998-06-07,no
48782,18439,4469,292935.22,1998-06-07,yes
48783,47140,722,204357.72,1998-06-07,yes
48784,66019,4400,33106.88,1998-06-07,yes
48785,68772,3202,168164.66,1998-06-07,yes
48786,70917,1709,18076.52,1998-06-07,yes
48787,71463,673,123037.32,1998-06-07,no
48788,85795,2876,154916.32,1998-06-07,no
48789,103462,2716,176109.05,1998-06-07,yes
48790,114885,1903,240916.55,1998-06-07,yes
48791,119331,4285,111852.83,1998-06-07,no
48792,121507,4667,165648.32,1998-06-07,no
48793,134114,2911,55314.44,1998-06-07,no
48794,136773,2170,235565.52,1998-06-07,yes
48795,156071,560,249161.7,1998-06-07,yes
48796,168353,3766,231880.43,1998-06-07,yes
48797,182308,746,25385.27,1998-06-07,no
48798,192838,3734,108846.86,1998-06-07,no
48799,192961,2687,13462.32,1998-06-07,no
48800,193699,358,185445.97,1998-06-07,no
48801,193766,2837,343088.62,1998-06-07,yes
48802,20836,1379,42252.41,1998-06-08,no
48803,29728,4924,49621.73,1998-06-08,no
48804,33602,3856,58423.84,1998-06-08,no
48805,46593,3407,28877.97,1998-06-08,no
48806,49856,3662,65169.85,1998-06-08,no
48807,50946,422,119760.95,1998-06-08,no
48808,51238,658,230606.36,1998-06-08,yes
48809,54117,4087,8437.68,1998-06-08,no
48810,63459,2870,52600.15,1998-06-08,yes
48811,65318,1640,151688.82,1998-06-08,yes
48812,133186,4037,107766.55,1998-06-08,yes
48813,134593,1564,220161.5,1998-06-08,yes
48814,137762,3743,190880.14,1998-06-08,yes
48815,146116,2983,283689.19,1998-06-08,yes
48816,148358,3125,114273.32,1998-06-08,no
48817,149123,3652,100466.28,1998-06-08,no
48818,155300,2291,113966.3,1998-06-08,no
48819,172033,4597,85545.37,1998-06-08,no
48820,193186,209,62254.93,1998-06-08,no
48821,35651,584,350533.33,1998-06-09,yes
48822,47559,1885,60537.08,1998-06-09,no
48823,52736,2507,146056.25,1998-06-09,no
48824,82496,2767,272523.63,1998-06-09,yes
48825,102499,4895,311863.22,1998-06-09,yes
48826,110272,914,164507.52,1998-06-09,yes
48827,113057,4715,14006.57,1998-06-09,no
48828,114182,4207,112231.3,1998-06-09,no
48829,114566,2474,82582.45,1998-06-09,no
48830,115621,3982,218597.54,1998-06-09,yes
48831,126851,2801,56873.58,1998-06-09,no
48832,131842,4738,99234.95,1998-06-09,no
48833,140578,3461,62055.81,1998-06-09,no
48834,141797,3452,107503.17,1998-06-09,no
48835,163905,4747,255792.19,1998-06-09,yes
48836,170566,611,322755.8,1998-06-09,yes
48837,182690,4556,105536.0,1998-06-09,no
48838,187814,3976,53720.62,1998-06-09,no
48839,189315,3734,165764.18,1998-06-09,yes
48840,196033,2059,114281.07,1998-06-09,no
48841,22949,5059,138357.35,1998-06-10,yes
