,o_orderkey,o_custkey,o_totalprice,o_orderdate,o_freedelivery
97578,388773,5803,109057.96,1998-06-06,yes
97579,388898,7366,82002.81,1998-06-06,yes
97580,11554,2302,256676.81,1998-06-07,yes
97581,16421,3721,43922.03,1998-06-07,no
97582,18439,8807,250365.78,1998-06-07,yes
97583,47140,1421,183993.09,1998-06-07,yes
97584,66019,8669,39223.2,1998-06-07,yes
97585,68772,6310,147900.48,1998-06-07,no
97586,70917,3368,22955.34,1998-06-07,no
97587,71463,1325,144403.15,1998-06-07,yes
97588,85795,5668,159785.07,1998-06-07,no
97589,103462,5351,224588.85,1998-06-07,yes
97590,114885,3751,311641.26,1998-06-07,yes
97591,119331,8441,112470.47,1998-06-07,no
97592,121507,9196,167597.8,1998-06-07,no
97593,134114,5737,45295.41,1998-06-07,no
97594,136773,4276,216206.0,1998-06-07,yes
97595,156071,1103,240395.25,1998-06-07,yes
97596,168353,7421,264197.0,1998-06-07,yes
97597,182308,1469,29111.17,1998-06-07,no
97598,192838,7358,132063.15,1998-06-07,no
97599,192961,5296,13814.64,1998-06-07,no
97600,193699,704,182077.91,1998-06-07,no
97601,193766,5590,340557.68,1998-06-07,yes
97602,226528,3055,2714.68,1998-06-07,no
97603,241926,9677,27339.66,1998-06-07,no
97604,265636,2878,242342.27,1998-06-07,yes
97605,269603,1753,114240.13,1998-06-07,no
97606,278086,6823,112517.42,1998-06-07,no
97607,283073,7282,49978.35,1998-06-07,no
97608,290946,8869,16860.82,1998-06-07,no
97609,316005,6611,166391.98,1998-06-07,yes
97610,330054,5083,234588.22,1998-06-07,yes
97611,342343,6913,237257.68,1998-06-07,yes
97612,351139,1628,39847.59,1998-06-07,no
97613,352672,1333,61169.83,1998-06-07,no
97614,360546,2383,181485.65,1998-06-07,no
97615,370433,6703,37283.09,1998-06-07,yes
97616,371751,3235,106692.36,1998-06-07,no
97617,374880,313,186302.03,1998-06-07,no
97618,393218,8777,187434.31,1998-06-07,yes
97619,397952,3050,139728.84,1998-06-07,yes
97620,398308,9152,118084.64,1998-06-07,no
97621,20836,2717,52992.46,1998-06-08,no
97622,29728,9703,43670.41,1998-06-08,no
97623,33602,7595,65281.75,1998-06-08,yes
97624,46593,6715,20213.22,1998-06-08,no
97625,49856,7216,82574.06,1998-06-08,no
97626,50946,832,104201.97,1998-06-08,yes
97627,51238,1297,214336.92,1998-06-08,yes
97628,54117,8051,7346.97,1998-06-08,no
97629,63459,5656,55888.15,1998-06-08,no
97630,65318,3232,129291.3,1998-06-08,no
97631,133186,7957,117666.04,1998-06-08,no
97632,134593,3080,196631.34,1998-06-08,yes
97633,137762,7375,204731.37,1998-06-08,yes
97634,146116,5875,308794.36,1998-06-08,yes
97635,148358,6158,137287.95,1998-06-08,no
97636,149123,7198,89980.94,1998-06-08,yes
97637,155300,4513,111489.08,1998-06-08,no
97638,172033,9058,99130.33,1998-06-08,no
97639,193186,412,61685.07,1998-06-08,no
97640,222245,6757,74477.0,1998-06-08,yes
97641,232646,4930,97615.83,1998-06-08,no
97642,233923,6940,30927.29,1998-06-08,no
97643,240193,230,179323.99,1998-06-08,no
97644,242660,6472,128206.17,1998-06-08,no
97645,251844,3322,55677.75,1998-06-08,no
97646,267078,7300,134617.65,1998-06-08,yes
97647,269955,664,154900.02,1998-06-08,no
97648,281222,1963,180386.58,1998-06-08,no
97649,281927,7843,49135.96,1998-06-08,no
97650,302243,6356,325495.78,1998-06-08,yes
97651,316262,2455,176578.21,1998-06-08,no
97652,317088,6517,228301.87,1998-06-08,yes
97653,318215,7789,232857.97,1998-06-08,yes
97654,337927,1639,63242.98,1998-06-08,no
97655,339941,415,25365.46,1998-06-08,yes
97656,341955,7639,233333.9,1998-06-08,yes
97657,355776,5713,219835.78,1998-06-08,yes
97658,371847,9698,162544.67,1998-06-08,yes
97659,381414,4333,312517.12,1998-06-08,yes
97660,399521,4247,150853.01,1998-06-08,yes
97661,35651,1151,346200.52,1998-06-09,yes
97662,47559,3713,49767.44,1998-06-09,no
97663,52736,4939,153023.1,1998-06-09,no
97664,82496,5452,279307.57,1998-06-09,yes
97665,102499,9646,325457.97,1998-06-09,yes
97666,110272,1802,163188.53,1998-06-09,no
97667,113057,9290,16488.93,1998-06-09,no
97668,114182,8290,129774.44,1998-06-09,yes
97669,114566,4874,83966.49,1998-06-09,no
97670,115621,7844,224315.88,1998-06-09,yes
97671,126851,5521,67353.66,1998-06-09,no
97672,131842,9337,69914.56,1998-06-09,no
97673,140578,6821,72923.76,1998-06-09,yes
97674,141797,6802,133303.97,1998-06-09,yes
97675,163905,9352,278631.44,1998-06-09,yes
97676,170566,1204,322050.67,1998-06-09,yes
97677,182690,8977,133864.66,1998-06-09,no
97678,187814,7834,66228.42,1998-06-09,no
97679,189315,7358,143403.96,1998-06-09,yes
97680,196033,4057,103426.57,1998-06-09,no
97681,219750,2284,14607.52,1998-06-09,no
97682,223010,5050,104258.06,1998-06-09,no
97683,268676,3127,98453.43,1998-06-09,no
97684,269285,655,208340.11,1998-06-09,yes
97685,285701,7558,94583.17,1998-06-09,no
97686,289988,2389,309590.76,1998-06-09,yes
97687,301957,1192,90354.42,1998-06-09,yes
97688,313635,3190,161385.18,1998-06-09,yes
97689,313828,4046,115036.8,1998-06-09,no
97690,315431,8767,133083.68,1998-06-09,yes
97691,328999,202,44226.28,1998-06-09,no
97692,348487,2053,211031.76,1998-06-09,yes
97693,350915,6527,36186.94,1998-06-09,no
97694,357633,9742,91794.01,1998-06-09,no
97695,370849,6095,164377.88,1998-06-09,no
97696,393954,2999,119985.63,1998-06-09,no
97697,22949,9968,157465.31,1998-06-10,yes
97698,35462,8854,277357.17,1998-06-10,yes
97699,42470,9854,223007.91,1998-06-10,yes
97700,46595,4612,88350.18,1998-06-10,no
97701,51330,3091,86251.96,1998-06-10,yes
97702,55078,7222,110962.96,1998-06-10,no
97703,67875,5659,45974.57,1998-06-10,no
97704,71301,6314,90538.74,1998-06-10,no
97705,75650,5210,127248.17,1998-06-10,no
97706,87173,2881,83770.56,1998-06-10,no
97707,89731,8776,289905.81,1998-06-10,yes
97708,95046,6314,120721.15,1998-06-10,yes
97709,96580,5602,112467.83,1998-06-10,yes
97710,97537,3208,77574.02,1998-06-10,yes
97711,116582,4543,56240.34,1998-06-10,yes
97712,118881,5200,318990.97,1998-06-10,yes
97713,118977,5476,242141.53,1998-06-10,yes
97714,162561,7991,142985.31,1998-06-10,no
97715,164513,3994,188370.27,1998-06-10,no
97716,174183,5491,152692.43,1998-06-10,yes
97717,217445,6409,63740.21,1998-06-10,no
97718,222694,9241,128707.29,1998-06-10,no
97719,229126,6847,201722.61,1998-06-10,yes
97720,229761,1690,126227.3,1998-06-10,yes
97721,234470,6316,71582.46,1998-06-10,no
97722,246691,4174,55725.61,1998-06-10,yes
97723,276295,5260,28466.91,1998-06-10,no
97724,279750,1633,114266.97,1998-06-10,yes
97725,285825,3910,108940.66,1998-06-10,no
97726,287809,5935,38191.3,1998-06-10,no
97727,296674,8867,95195.84,1998-06-10,no
97728,304611,8263,106214.1,1998-06-10,no
97729,314438,8683,166397.08,1998-06-10,no
97730,322533,6313,45457.37,1998-06-10,no
97731,326725,995,3817.57,1998-06-10,no
97732,345571,3701,144015.38,1998-06-10,yes
97733,345799,904,180856.31,1998-06-10,yes
97734,354022,3572,63463.01,1998-06-10,no
97735,360354,8773,162946.22,1998-06-10,no
97736,364774,1177,225286.64,1998-06-10,yes
97737,366436,5873,105295.89,1998-06-10,no
97738,374916,4910,113168.93,1998-06-10,no
97739,375681,1507,171047.68,1998-06-10,yes
97740,392231,748,101288.1,1998-06-10,yes
97741,394689,3973,259747.81,1998-06-10,yes
97742,395396,1747,80594.55,1998-06-10,yes
97743,396676,6844,49167.02,1998-06-10,no
97744,7234,679,6970.95,1998-06-11,no
97745,22311,1942,214930.3,1998-06-11,yes
97746,30119,2614,159014.6,1998-06-11,yes
97747,77312,5777,139276.32,1998-06-11,yes
97748,86562,3250,5861.28,1998-06-11,no
97749,90725,1909,14161.44,1998-06-11,no
97750,90977,604,181350.29,1998-06-11,yes
97751,93702,3634,177391.83,1998-06-11,no
97752,100197,1607,204224.92,1998-06-11,yes
97753,102373,2377,37740.49,1998-06-11,no
97754,120229,6952,147357.28,1998-06-11,no
97755,133378,4927,101654.07,1998-06-11,yes
97756,158466,6643,49860.31,1998-06-11,no
97757,165155,1459,182907.26,1998-06-11,yes
97758,170017,9613,17412.3,1998-06-11,no
97759,180003,3287,130030.74,1998-06-11,no
97760,208898,9754,182832.1,1998-06-11,yes
97761,209190,8620,103303.52,1998-06-11,no
97762,226533,2002,3075.65,1998-06-11,no
97763,242883,9820,191014.44,1998-06-11,yes
97764,243523,6812,108561.45,1998-06-11,no
97765,244740,7184,120355.35,1998-06-11,no
97766,248327,3757,67087.74,1998-06-11,no
97767,256005,1196,204353.22,1998-06-11,yes
97768,292321,4630,166913.48,1998-06-11,no
97769,304577,8848,214689.62,1998-06-11,yes
97770,312295,8378,231145.89,1998-06-11,yes
97771,312932,3661,99956.98,1998-06-11,no
97772,320098,2338,132939.35,1998-06-11,no
97773,331751,8155,130559.52,1998-06-11,yes
97774,338531,3802,69673.48,1998-06-11,no
97775,338695,7751,48516.18,1998-06-11,no
97776,340992,4804,12635.16,1998-06-11,no
97777,347298,2396,281351.8,1998-06-11,yes
97778,366695,7162,18041.32,1998-06-11,no
97779,373862,9790,188394.99,1998-06-11,yes
97780,377280,9356,168116.16,1998-06-11,yes
97781,388679,9877,128815.66,1998-06-11,no
97782,391558,913,96232.46,1998-06-11,no
97783,394752,8920,202979.71,1998-06-11,yes
97784,9280,8192,257463.28,1998-06-12,yes
97785,12738,8933,156342.57,1998-06-12,yes
97786,14821,9604,317443.68,1998-06-12,yes
97787,18913,6886,141907.79,1998-06-12,no
97788,44100,8236,3418.92,1998-06-12,no
97789,45062,9499,292574.42,1998-06-12,yes
97790,50631,7454,48513.48,1998-06-12,no
97791,61187,3355,79456.68,1998-06-12,no
97792,61858,6418,61755.17,1998-06-12,no
97793,71845,6832,168905.84,1998-06-12,yes
97794,72804,2647,96836.19,1998-06-12,no
97795,87940,5636,41319.02,1998-06-12,no
97796,89828,2281,164226.02,1998-06-12,no
97797,90849,9589,291114.58,1998-06-12,yes
97798,91044,2905,47561.79,1998-06-12,no
97799,99524,6173,22275.69,1998-06-12,no
97800,108903,3724,26540.12,1998-06-12,no
97801,109216,302,214460.51,1998-06-12,yes
97802,147616,3224,61309.02,1998-06-12,yes
97803,160485,6607,224414.28,1998-06-12,yes
97804,162371,3154,219126.64,1998-06-12,yes
97805,163877,1972,105207.69,1998-06-12,no
97806,170020,8224,104901.03,1998-06-12,yes
97807,180292,6061,124066.88,1998-06-12,no
97808,191456,784,152015.37,1998-06-12,yes
97809,194241,6652,69142.61,1998-06-12,yes
97810,208256,275,46188.01,1998-06-12,no
97811,228583,9722,29662.81,1998-06-12,no
97812,237318,943,142560.05,1998-06-12,yes
97813,252103,358,198565.72,1998-06-12,yes
97814,259107,7553,28859.65,1998-06-12,no
97815,266119,5948,139947.98,1998-06-12,no
97816,269920,7942,191712.22,1998-06-12,no
97817,292000,1015,167768.38,1998-06-12,yes
97818,293127,7832,205294.56,1998-06-12,yes
97819,309347,6916,155717.91,1998-06-12,no
97820,311238,3793,152637.72,1998-06-12,yes
97821,327010,9550,189524.12,1998-06-12,yes
97822,329094,6007,168983.73,1998-06-12,yes
97823,341444,4903,206289.51,1998-06-12,yes
97824,345472,3832,125691.28,1998-06-12,no
97825,346758,4712,88772.54,1998-06-12,no
97826,346981,7117,153661.67,1998-06-12,no
97827,360707,5858,9706.26,1998-06-12,no
97828,363717,2953,280264.98,1998-06-12,yes
97829,370339,2998,137808.08,1998-06-12,no
97830,370945,1735,274639.71,1998-06-12,yes
97831,371940,4789,114726.45,1998-06-12,yes
97832,372455,5297,97860.63,1998-06-12,yes
97833,395462,1117,295870.22,1998-06-12,yes
97834,5826,1442,26962.13,1998-06-13,no
97835,23173,9736,285858.53,1998-06-13,yes
97836,47557,6263,152676.09,1998-06-13,yes
97837,71523,2449,169528.05,1998-06-13,yes
97838,73953,3118,174528.09,1998-06-13,no
97839,83110,7312,100633.55,1998-06-13,no
97840,85637,5077,49877.48,1998-06-13,yes
97841,90084,2552,112687.61,1998-06-13,no
97842,117985,5449,16324.4,1998-06-13,no
97843,124289,6443,287175.77,1998-06-13,yes
97844,159142,4177,149448.4,1998-06-13,no
97845,165957,8035,156142.23,1998-06-13,no
97846,171300,5116,67928.88,1998-06-13,no
97847,184866,6925,216699.15,1998-06-13,yes
97848,201477,9497,100975.49,1998-06-13,yes
97849,206658,8338,52288.64,1998-06-13,yes
97850,217859,8086,34590.73,1998-06-13,no
97851,224999,6919,121362.23,1998-06-13,yes
97852,229184,4342,296885.36,1998-06-13,yes
97853,230084,541,314727.56,1998-06-13,yes
97854,230915,8183,254614.19,1998-06-13,yes
97855,247873,979,276864.31,1998-06-13,yes
97856,257155,2999,82190.83,1998-06-13,yes
97857,284293,1387,144383.07,1998-06-13,yes
97858,285827,7012,248035.1,1998-06-13,yes
97859,288224,1727,138108.83,1998-06-13,no
97860,299046,8761,119994.73,1998-06-13,no
97861,307233,8576,166232.16,1998-06-13,no
97862,323269,5836,25671.88,1998-06-13,no
97863,335591,3140,178088.06,1998-06-13,yes
97864,377504,9448,223579.6,1998-06-13,yes
97865,395268,2369,46085.9,1998-06-13,no
97866,6981,854,165014.64,1998-06-14,yes
97867,12833,8605,68971.66,1998-06-14,yes
97868,13985,2656,184773.09,1998-06-14,no
97869,15527,689,103844.69,1998-06-14,no
97870,33831,8702,68953.63,1998-06-14,no
97871,33957,253,184650.9,1998-06-14,yes
97872,35974,8867,204052.65,1998-06-14,yes
97873,60865,1918,148648.13,1998-06-14,yes
97874,64259,7510,13965.15,1998-06-14,no
97875,96131,1144,164753.8,1998-06-14,yes
97876,101569,376,154218.79,1998-06-14,no
97877,114336,3478,25536.24,1998-06-14,no
97878,125090,1084,180340.49,1998-06-14,yes
97879,135750,4870,135141.64,1998-06-14,no
97880,147489,70,23379.8,1998-06-14,no
97881,147584,76,29480.18,1998-06-14,no
97882,164130,9572,110567.22,1998-06-14,no
97883,165282,977,25300.53,1998-06-14,no
97884,165826,4184,6492.23,1998-06-14,no
97885,169474,9394,185658.14,1998-06-14,yes
97886,169925,7150,267169.59,1998-06-14,yes
97887,172065,1951,171929.73,1998-06-14,yes
97888,185799,877,102955.28,1998-06-14,yes
97889,188998,2578,86122.0,1998-06-14,no
97890,190212,7846,200196.17,1998-06-14,yes
97891,192769,7756,3438.08,1998-06-14,no
97892,194405,3560,42001.71,1998-06-14,yes
97893,194530,2798,40288.97,1998-06-14,no
97894,205477,4075,132062.14,1998-06-14,no
97895,218275,896,158689.71,1998-06-14,no
97896,218628,586,241691.69,1998-06-14,yes
97897,220352,2818,71322.72,1998-06-14,no
97898,229281,224,228869.97,1998-06-14,yes
97899,230469,409,281961.3,1998-06-14,yes
97900,234151,3925,51357.93,1998-06-14,no
97901,236513,743,212560.26,1998-06-14,yes
97902,238881,3364,120513.61,1998-06-14,no
97903,241861,9505,1078.79,1998-06-14,no
97904,245824,2357,213273.87,1998-06-14,yes
97905,281030,2488,337842.71,1998-06-14,yes
97906,283749,6094,68083.76,1998-06-14,no
97907,304453,8036,200466.98,1998-06-14,yes
97908,305892,7060,222145.62,1998-06-14,yes
97909,320582,419,79846.36,1998-06-14,no
97910,334947,4549,239435.78,1998-06-14,yes
97911,351426,4472,239778.82,1998-06-14,yes
97912,351908,5213,122234.68,1998-06-14,no
97913,357798,3511,195903.06,1998-06-14,yes
97914,358341,7162,311111.17,1998-06-14,yes
97915,363428,184,126290.3,1998-06-14,no
97916,379552,764,210497.61,1998-06-14,yes
97917,398753,8042,132597.51,1998-06-14,yes
97918,7617,4555,300998.56,1998-06-15,yes
97919,24611,3913,316323.01,1998-06-15,yes
97920,29251,8677,22659.25,1998-06-15,no
97921,33282,3337,143823.34,1998-06-15,yes
97922,39936,9059,61735.87,1998-06-15,no
97923,52036,9616,236754.15,1998-06-15,yes
97924,52192,7768,203970.07,1998-06-15,yes
97925,59266,5650,70831.45,1998-06-15,no
97926,103360,9688,202603.62,1998-06-15,yes
97927,107489,6667,103601.72,1998-06-15,no
97928,118567,1795,156220.17,1998-06-15,no
97929,122659,3655,113082.87,1998-06-15,no
97930,133824,743,87297.7,1998-06-15,no
97931,135718,3328,333310.33,1998-06-15,yes
97932,144068,181,147659.68,1998-06-15,no
97933,170182,7882,133931.26,1998-06-15,yes
97934,177285,6649,79438.87,1998-06-15,yes
97935,179264,9484,93498.24,1998-06-15,yes
97936,199074,589,45142.0,1998-06-15,yes
97937,206917,9352,162878.41,1998-06-15,no
97938,214372,2773,282981.2,1998-06-15,yes
97939,266468,2371,260090.78,1998-06-15,yes
97940,273191,7012,46202.07,1998-06-15,no
97941,279010,8302,146724.52,1998-06-15,no
97942,286628,1666,100069.07,1998-06-15,no
97943,288706,9838,208504.25,1998-06-15,yes
97944,289125,5416,107902.25,1998-06-15,yes
97945,299168,5797,263001.29,1998-06-15,yes
97946,299942,8023,191211.35,1998-06-15,yes
97947,309607,2566,192099.88,1998-06-15,no
97948,310752,7912,185419.96,1998-06-15,yes
97949,315845,1121,168304.89,1998-06-15,no
97950,322369,4771,221182.11,1998-06-15,yes
97951,323494,6149,301835.89,1998-06-15,yes
97952,330305,6937,49566.6,1998-06-15,no
97953,331239,4309,122969.3,1998-06-15,no
97954,334628,9755,232684.18,1998-06-15,yes
97955,334949,5881,126263.45,1998-06-15,no
97956,334978,2587,70773.26,1998-06-15,no
97957,344611,14,106875.48,1998-06-15,yes
97958,345858,2,32823.74,1998-06-15,no
97959,365859,8936,57860.25,1998-06-15,no
97960,385057,5498,28386.97,1998-06-15,yes
97961,38688,2440,167084.74,1998-06-16,no
97962,40930,3148,141421.2,1998-06-16,yes
97963,52067,3229,241187.67,1998-06-16,yes
97964,54182,2437,218295.62,1998-06-16,yes
97965,60677,5095,99393.58,1998-06-16,no
97966,74244,2053,228196.28,1998-06-16,yes
97967,80323,9445,109250.1,1998-06-16,no
97968,81344,5171,192217.14,1998-06-16,no
97969,93760,9271,174724.18,1998-06-16,no
97970,117153,3544,217074.76,1998-06-16,yes
97971,137504,7777,173930.9,1998-06-16,yes
97972,141927,5588,66541.98,1998-06-16,no
97973,147041,5440,114572.49,1998-06-16,yes
97974,155655,6370,120816.41,1998-06-16,no
97975,159141,7606,237069.22,1998-06-16,yes
97976,159655,5608,229637.13,1998-06-16,yes
97977,175459,3823,273945.09,1998-06-16,yes
97978,201345,7634,123991.94,1998-06-16,no
97979,204806,6617,242173.28,1998-06-16,yes
97980,211521,3397,105347.28,1998-06-16,yes
97981,215683,3325,108329.37,1998-06-16,no
97982,231268,8210,92474.72,1998-06-16,no
97983,233764,9760,1952.12,1998-06-16,no
97984,235617,1652,197401.07,1998-06-16,no
97985,273861,8887,288507.7,1998-06-16,yes
97986,274020,1951,215734.48,1998-06-16,yes
97987,293536,6074,14079.85,1998-06-16,no
97988,296288,5339,77280.57,1998-06-16,yes
97989,298272,8932,270532.09,1998-06-16,yes
97990,313286,6070,98226.29,1998-06-16,no
97991,323394,1784,215576.58,1998-06-16,yes
97992,323714,1741,58152.29,1998-06-16,no
97993,331201,7918,199743.29,1998-06-16,yes
97994,337794,2686,151328.87,1998-06-16,no
97995,346370,4330,163719.06,1998-06-16,yes
97996,347719,6266,161095.95,1998-06-16,no
97997,355266,5785,1723.21,1998-06-16,no
97998,360163,2617,218610.15,1998-06-16,yes
97999,370306,8026,221450.9,1998-06-16,yes
98000,379877,730,120721.55,1998-06-16,yes
98001,391940,2099,110176.35,1998-06-16,no
98002,392193,8632,210254.17,1998-06-16,yes
98003,4167,1744,75371.16,1998-06-17,yes
98004,16038,4255,120166.5,1998-06-17,yes
98005,16928,7735,275204.75,1998-06-17,yes
98006,18272,8587,99114.54,1998-06-17,yes
98007,19907,5354,209140.79,1998-06-17,yes
98008,23074,7165,94441.15,1998-06-17,no
98009,32448,2689,98896.37,1998-06-17,no
98010,33504,9271,12481.98,1998-06-17,no
98011,36577,634,190553.78,1998-06-17,no
98012,69440,1093,107330.3,1998-06-17,no
98013,89634,3421,95460.91,1998-06-17,no
98014,99590,6742,180986.91,1998-06-17,yes
98015,117990,3550,193866.43,1998-06-17,yes
98016,135714,7726,42421.23,1998-06-17,no
98017,143170,8296,141270.43,1998-06-17,no
98018,152006,6208,193136.18,1998-06-17,yes
98019,163712,3712,65615.79,1998-06-17,no
98020,188711,2743,79357.63,1998-06-17,no
98021,194434,121,145757.69,1998-06-17,yes
98022,200291,9478,21907.91,1998-06-17,no
98023,220864,9008,117130.43,1998-06-17,no
98024,227747,8756,226344.06,1998-06-17,yes
98025,240161,6131,120197.07,1998-06-17,no
98026,255622,1612,214567.98,1998-06-17,yes
98027,265058,8458,178110.36,1998-06-17,yes
98028,275045,6380,218456.95,1998-06-17,yes
98029,283808,1636,172575.49,1998-06-17,no
98030,288743,7949,288361.18,1998-06-17,yes
98031,300133,4484,174741.88,1998-06-17,no
98032,307078,8323,23758.43,1998-06-17,no
98033,313249,2095,77424.1,1998-06-17,no
98034,321665,9802,51040.17,1998-06-17,yes
98035,330790,7177,95124.47,1998-06-17,yes
98036,333316,6044,130926.31,1998-06-17,yes
98037,7874,2203,122799.77,1998-06-18,no
98038,27170,2863,177557.1,1998-06-18,no
98039,31329,661,134957.23,1998-06-18,no
98040,33697,196,76432.57,1998-06-18,yes
98041,37571,3436,164953.59,1998-06-18,yes
98042,59810,8020,100240.58,1998-06-18,yes
98043,78305,9073,141875.33,1998-06-18,no
98044,88615,3388,78485.16,1998-06-18,yes
98045,95428,6682,180489.38,1998-06-18,yes
98046,100071,7063,296997.04,1998-06-18,yes
98047,104807,2483,196423.2,1998-06-18,yes
98048,124644,6068,103625.05,1998-06-18,no
98049,131910,838,92938.83,1998-06-18,no
98050,132000,4388,212334.96,1998-06-18,yes
98051,143522,1324,33321.51,1998-06-18,no
98052,151138,1715,129578.79,1998-06-18,no
98053,172454,4172,45083.22,1998-06-18,no
98054,173760,3772,116517.62,1998-06-18,no
98055,192065,7120,314773.23,1998-06-18,yes
98056,194342,5242,234051.18,1998-06-18,yes
98057,194688,5402,295162.8,1998-06-18,yes
98058,219172,2845,28682.19,1998-06-18,no
98059,244674,1955,156556.91,1998-06-18,no
98060,258087,3289,14175.79,1998-06-18,no
98061,272706,3007,171608.24,1998-06-18,no
98062,281061,167,274214.65,1998-06-18,yes
98063,292486,1183,111390.3,1998-06-18,yes
98064,306626,1870,83023.7,1998-06-18,no
98065,339136,6497,253592.44,1998-06-18,yes
98066,348161,551,64620.86,1998-06-18,no
98067,348582,1363,217639.69,1998-06-18,yes
98068,354596,634,35578.03,1998-06-18,yes
98069,356034,4088,236688.25,1998-06-18,yes
98070,376038,6994,129581.67,1998-06-18,no
98071,378887,9856,160307.14,1998-06-18,no
98072,2407,3587,153845.84,1998-06-19,no
98073,29313,4234,211290.71,1998-06-19,yes
98074,52359,6241,64705.95,1998-06-19,no
98075,74049,139,317489.09,1998-06-19,yes
98076,80071,2980,98167.44,1998-06-19,yes
98077,94084,8044,157962.51,1998-06-19,no
98078,99142,6193,135564.94,1998-06-19,no
98079,100353,4651,207169.28,1998-06-19,yes
98080,121988,3796,78939.43,1998-06-19,no
98081,129409,3658,307387.79,1998-06-19,yes
98082,132516,6127,261328.66,1998-06-19,yes
98083,141447,605,33437.99,1998-06-19,no
98084,152224,6961,166483.99,1998-06-19,no
98085,159073,8972,69883.62,1998-06-19,no
98086,161186,7474,215505.52,1998-06-19,yes
98087,164837,6343,116898.01,1998-06-19,no
98088,173602,1541,141596.84,1998-06-19,no
98089,180066,9199,147175.43,1998-06-19,no
98090,184993,2923,182923.6,1998-06-19,no
98091,194373,8312,159440.9,1998-06-19,yes
98092,218884,3580,158199.42,1998-06-19,no
98093,226340,4321,188796.08,1998-06-19,yes
98094,228706,8828,285345.87,1998-06-19,yes
98095,231936,7217,156449.91,1998-06-19,no
98096,240455,7895,132143.27,1998-06-19,yes
98097,257189,10030,161353.33,1998-06-19,yes
98098,261857,5099,32394.78,1998-06-19,no
98099,268836,1318,206671.29,1998-06-19,yes
98100,279939,8236,132527.43,1998-06-19,no
98101,285445,9694,316490.56,1998-06-19,yes
98102,288708,353,212250.62,1998-06-19,yes
98103,295424,685,94265.61,1998-06-19,no
98104,321671,1921,38269.99,1998-06-19,yes
98105,338214,3458,320530.44,1998-06-19,yes
98106,346851,301,79127.12,1998-06-19,no
98107,360614,1511,144095.67,1998-06-19,no
98108,363206,5887,162276.35,1998-06-19,yes
98109,368391,6457,234873.93,1998-06-19,yes
98110,393123,5362,69087.25,1998-06-19,no
98111,10854,6142,3368.2,1998-06-20,no
98112,25088,4951,151026.28,1998-06-20,no
98113,28994,1762,202525.4,1998-06-20,yes
98114,35489,4345,168037.39,1998-06-20,yes
98115,41444,7070,84066.07,1998-06-20,no
98116,53252,6073,50931.85,1998-06-20,no
98117,56933,3179,126292.0,1998-06-20,no
98118,68002,8824,153257.83,1998-06-20,yes
98119,69158,8509,109972.51,1998-06-20,no
98120,88679,9644,11083.91,1998-06-20,no
98121,92902,8080,119284.24,1998-06-20,no
98122,98468,3991,111914.18,1998-06-20,no
98123,100294,181,5102.5,1998-06-20,no
98124,101570,9415,20172.31,1998-06-20,no
98125,136615,7943,246006.29,1998-06-20,yes
98126,139749,3506,235990.91,1998-06-20,yes
98127,162661,6322,92723.9,1998-06-20,no
98128,164869,9010,193151.47,1998-06-20,yes
98129,174977,1693,93133.51,1998-06-20,no
98130,190019,9491,98578.48,1998-06-20,no
98131,193923,4187,156023.62,1998-06-20,no
98132,208160,5923,10488.16,1998-06-20,no
98133,233761,6437,89511.8,1998-06-20,no
98134,241862,4762,168552.35,1998-06-20,yes
98135,244550,6371,62644.82,1998-06-20,no
98136,256033,4997,27682.35,1998-06-20,no
98137,279136,9379,43268.27,1998-06-20,yes
98138,304993,7355,137870.17,1998-06-20,yes
98139,320547,3397,147993.12,1998-06-20,no
98140,338342,9937,18639.56,1998-06-20,no
98141,359712,6461,131225.37,1998-06-20,no
98142,377379,1673,138857.43,1998-06-20,yes
98143,378112,3194,153801.32,1998-06-20,no
98144,378883,3697,159465.19,1998-06-20,yes
98145,384931,449,15700.81,1998-06-20,no
98146,399778,7453,21528.44,1998-06-20,no
98147,736,3106,173005.85,1998-06-21,yes
98148,5344,7174,116484.65,1998-06-21,no
98149,21798,3068,89222.7,1998-06-21,no
98150,27777,8341,85059.7,1998-06-21,no
98151,33056,5593,118006.93,1998-06-21,no
98152,51846,7580,165752.41,1998-06-21,no
98153,70885,5374,197513.85,1998-06-21,yes
98154,75367,7435,164633.16,1998-06-21,no
98155,80673,2567,102803.52,1998-06-21,yes
98156,110597,8171,209274.88,1998-06-21,yes
98157,120832,1562,279910.95,1998-06-21,yes
98158,121572,2087,24622.22,1998-06-21,no
98159,128295,6166,223527.59,1998-06-21,yes
98160,131110,6289,176963.89,1998-06-21,no
98161,131495,7153,60919.1,1998-06-21,no
98162,135905,5026,165074.31,1998-06-21,no
98163,137379,9614,229595.76,1998-06-21,yes
98164,142786,8374,115740.41,1998-06-21,no
98165,144803,7837,135878.0,1998-06-21,no
98166,149508,673,60711.82,1998-06-21,no
98167,158114,8321,150767.49,1998-06-21,no
98168,164483,7496,6378.72,1998-06-21,no
98169,170951,2567,66465.76,1998-06-21,no
98170,216294,530,248438.37,1998-06-21,yes
98171,222341,2020,93752.04,1998-06-21,no
98172,232835,4238,117492.49,1998-06-21,no
98173,234498,9668,243087.01,1998-06-21,yes
98174,234691,6013,51619.52,1998-06-21,no
